leiloeiro,junta,site,titulo,descricao,endereco,cidade,uf,lance_inicial,avaliacao,data_leilao,url,tipo,imagem,anexos
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,5ª VARA CÍVEL DA COMARCA DE BLUMENAU/SC,5ª VARA CÍVEL DA COMARCA DE BLUMENAU/SC 1º Leilão: 16/06/2026 às 15:30 2º Leilão: 16/06/2026 às 16:00 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online,,Goiania,GO,,,16/06/2026,https://www.hammer.lel.br/leilao/1828/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001828-69d90443e3534.jpg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,"ESCRIVANIA DE FAMÍLIA, SUCESSÕES, INFÂNCIA E JUVENTUDE E CÍVEL DE PARANAIGUARA/GO","ESCRIVANIA DE FAMÍLIA, SUCESSÕES, INFÂNCIA E JUVENTUDE E CÍVEL DE PARANAIGUARA/GO 1º Leilão: 30/06/2026 às 15:00 2º Leilão: 30/06/2026 às 15:30 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online",,Goiania,GO,,,30/06/2026,https://www.hammer.lel.br/leilao/1834/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001834-69ea7af749d27.jpg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,1ª UPJ DAS VARAS DE FAMÍLIA DA COMARCA DE GOIÂNIA/GO - 8ª VARA DE FAMÍLIA DE GOIÂNIA/GO,1ª UPJ DAS VARAS DE FAMÍLIA DA COMARCA DE GOIÂNIA/GO - 8ª VARA DE FAMÍLIA DE GOIÂNIA/GO Data: 30/06/2026 (terça-feira) Pregão do primeiro lote a partir das: 16:30 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online,,Goiania,GO,,,30/06/2026,https://www.hammer.lel.br/leilao/1835/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001835-69eb82597c4e1.JPG,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,PREFEITURA MUNICIPAL DE JACINTO MACHADO/SC,"PREFEITURA MUNICIPAL DE JACINTO MACHADO/SC Data: 01/07/2026 (quarta-feira) Pregão do primeiro lote a partir das: 09:00 Local: ONLINE via Rede Mundial de Computadores no sítio www.hammer.lel.br, e/ou PRESENCIAL na Avenida Afonso Possamai Della nº. 2598 (Salão da Terceira Idade), Bairro Bela Vista - Jacinto Machado - SC Descrição: Caminhões, Caminhonetes, Automóveis, Microônibus, Ônibus, Motocicleta, Retroescavadeira, Trator Agrícola, Máquina de Pintar Meio Fio, Materiais e Sucatas Diversas. EM AN",,Goiania,GO,,,01/07/2026,https://www.hammer.lel.br/leilao/1694/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001694-693c7fb68b826.jpeg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,PREFEITURA MUNICIPAL DE LONTRAS/SC,"PREFEITURA MUNICIPAL DE LONTRAS/SC Data: 07/07/2026 (terça-feira) Pregão do primeiro lote a partir das: 09:00 Local: ONLINE via Rede Mundial de Computadores no sítio www.hammer.lel.br, e/ou PRESENCIAL na Sede da Prefeitura Municipal, situada na Praça Henrique Schroeder, nº. 01 (Sala de Reuniões – 1º andar), Bairro Centro, em Lontras/SC, CEP 89182-000. - Lontras - SC Descrição: Escavadeiras Hidráulicas, Retroescavadeiras, Mini Carregadeira, Caminhões Caçamba, Semi-Reboque (prancha), Ônibus, Autom",,Goiania,GO,,,07/07/2026,https://www.hammer.lel.br/leilao/1243/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001243-6a1dbe79bbf5c.jpeg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,1ª VARA CÍVEL DA COMARCA DE JATAÍ/GO,1ª VARA CÍVEL DA COMARCA DE JATAÍ/GO Data: 23/07/2026 (quinta-feira) Pregão do primeiro lote a partir das: 14:00 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online,,Goiania,GO,,,23/07/2026,https://www.hammer.lel.br/leilao/1837/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001837-69fa5038466df.jpg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,2ª VARA CÍVEL DA COMARCA DE JATAÍ/GO,2ª VARA CÍVEL DA COMARCA DE JATAÍ/GO 1º Leilão: 23/07/2026 às 15:00 2º Leilão: 23/07/2026 às 16:00 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online,,Goiania,GO,,,23/07/2026,https://www.hammer.lel.br/leilao/1838/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001838-6a01e4197e44f.jpg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,1º JUIZADO ESPECIAL CÍVEL E CRIMINAL DA COMARCA DE JATAÍ/GO,1º JUIZADO ESPECIAL CÍVEL E CRIMINAL DA COMARCA DE JATAÍ/GO 1º Leilão: 28/07/2026 às 14:00 2º Leilão: 28/07/2026 às 16:00 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online,,Goiania,GO,,,28/07/2026,https://www.hammer.lel.br/leilao/1839/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001839-6a05fef1187d5.jpeg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,2ª VARA CÍVEL DA COMARCA DE JATAÍ/GO,2ª VARA CÍVEL DA COMARCA DE JATAÍ/GO Data: 30/07/2026 (quinta-feira) Pregão do primeiro lote a partir das: 14:00 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online,,Goiania,GO,,,30/07/2026,https://www.hammer.lel.br/leilao/1842/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001842-69fb58ab30b0d.jpg,
Rodrigo Schmitz,JUCEG,https://www.hammer.lel.br,2ª VARA CÍVEL DA COMARCA DE JATAÍ/GO,2ª VARA CÍVEL DA COMARCA DE JATAÍ/GO 1º Leilão: 18/08/2026 às 14:00 2º Leilão: 18/08/2026 às 15:00 Local: Rede Mundial de Computadores no sítio www.hammer.lel.br EM ANDAMENTO JUDICIAL Online,,Goiania,GO,,,18/08/2026,https://www.hammer.lel.br/leilao/1845/lotes,imovel,https://371b20f301d0e919.cdn.gocache.net/leiloes/001845-6a0da10b87fed.jpg,
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,"TJDFT - DIREITOS AQUISITIVOS DO LOTE Nº19, CONJ Nº1, QD Nº11, TRECHO 3, SETOR HABITACIONAL","TJDFT - DIREITOS AQUISITIVOS DO LOTE Nº19, CONJ Nº1, QD Nº11, TRECHO 3, SETOR HABITACIONAL VICENTE PIRES BRASÍLIA/DF Leilão: 371 1º Leilão - Avaliação - R$ 650.000,00 15/06/2026 às 15:30:00 2º Leilão - 70% da Avaliação - R$455.000,00 18/06/2026 às 15:30:00 ELETRÔNICO ABERTO PARA LANCES",,Goiania,GO,"650.000,00",,15/06/2026,https://www.oaleiloes.com.br/leilao/371,imovel,https://www.oaleiloes.com.br/arquivos/icones/Foto_02.jpeg,https://www.oaleiloes.com.br/leilao/371
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,"TJDFT - DIREITOS AQUISITIVOS DO LOTE Nº19, CONJ Nº1, QD Nº11, TRECHO 3, SETOR HABITACIONAL","TJDFT - DIREITOS AQUISITIVOS DO LOTE Nº19, CONJ Nº1, QD Nº11, TRECHO 3, SETOR HABITACIONAL VICENTE PIRES BRASÍLIA/DF Leilão: 371 1º Leilão - Avaliação - R$ 650.000,00 15/06/2026 às 15:30:00 2º Leilão - 70% da Avaliação - R$455.000,00 18/06/2026 às 15:30:00 ELETRÔNICO",,Goiania,GO,"650.000,00",,15/06/2026,https://www.oaleiloes.com.br,imovel,https://www.oaleiloes.com.br/arquivos/icones/Foto_02.jpeg,
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,"TJDFT - LOTE 03 DA QUADRA 01 DO LOT RES E COMERCIAL DAMHA I, COM 434,25M2 CIDADE OCIDENTAL","TJDFT - LOTE 03 DA QUADRA 01 DO LOT RES E COMERCIAL DAMHA I, COM 434,25M2 CIDADE OCIDENTAL/GO Leilão: 369 1º Leilão - Avaliação - R$ 136.000,00 22/06/2026 às 15:20:00 2º Leilão - 70% da Avaliação - R$95.200,00 25/06/2026 às 15:20:00 ELETRÔNICO ABERTO PARA LANCES",,Goiania,GO,"136.000,00",,22/06/2026,https://www.oaleiloes.com.br/leilao/369,imovel,https://www.oaleiloes.com.br/arquivos/icones/Captura_de_tela_2026_05_22_153448.png,https://www.oaleiloes.com.br/leilao/369
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,"TJDFT - DIREITOS POSSESSORIOS IMÓVEL LOCALIZADO NO COND RURAL SOLAR DA SERRA, QD L LT 08,","TJDFT - DIREITOS POSSESSORIOS IMÓVEL LOCALIZADO NO COND RURAL SOLAR DA SERRA, QD L LT 08, SETOR HAB JARDIM BOTANICO BRASÍLIA/DF Leilão: 372 1º Leilão - Avaliação - R$ 213.000,00 13/07/2026 às 13:40:00 2º Leilão - 75% da Avaliação - R$ 159.750,00 16/07/2026 às 13:40:00 ELETRÔNICO ABERTO PARA LANCES",,Goiania,GO,"213.000,00",,13/07/2026,https://www.oaleiloes.com.br/leilao/372,imovel,https://www.oaleiloes.com.br/arquivos/icones/Captura_de_tela_2026_06_01_112921.png,https://www.oaleiloes.com.br/leilao/372
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,TRT 10 - LOTES NA QUADRA 02 DO SETOR DE ARMAZENAGENS E ABASTECIMENTO (SAAN) BRASÍLIA/DF Le,TRT 10 - LOTES NA QUADRA 02 DO SETOR DE ARMAZENAGENS E ABASTECIMENTO (SAAN) BRASÍLIA/DF Leilão: 373 Envie sua proposta 14/07/2026 às 08:00:00 ELETRÔNICO E PRESENCIAL ENVIE SUA PROPOSTA,,Goiania,GO,,,14/07/2026,https://www.oaleiloes.com.br/leilao/373,imovel,https://www.oaleiloes.com.br/arquivos/icones/logo-0.png,
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,SICOOB EXECUTIVO - LOTE Nº 16 DO CONJ 03 DA QUADRA B1 TRECHO 02 - SETOR HABITACIONAL TOROR,"SICOOB EXECUTIVO - LOTE Nº 16 DO CONJ 03 DA QUADRA B1 TRECHO 02 - SETOR HABITACIONAL TORORO BRASILIA/DF Leilão: 321 Venda Direta - R$ 375.000,00 25/12/2026 às 11:00:00 ELETRÔNICO ENVIE SUA PROPOSTA",,Goiania,GO,"375.000,00",,25/12/2026,https://www.oaleiloes.com.br/leilao/321,imovel,https://www.oaleiloes.com.br/arquivos/icones/Captura_de_tela_2025_10_09_094548.png,
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,"SICOOB EXECUTIVO - SALA Nº 505 NO SBS QUADRA 02, BL Q - ED. JOAO CARLOS SAAD BRASILIA/DF L","SICOOB EXECUTIVO - SALA Nº 505 NO SBS QUADRA 02, BL Q - ED. JOAO CARLOS SAAD BRASILIA/DF Leilão: 324 Venda Direta - R$ 210.000,00 25/12/2026 às 11:00:00 ELETRÔNICO ENVIE SUA PROPOSTA",,Goiania,GO,"210.000,00",,25/12/2026,https://www.oaleiloes.com.br/leilao/324,imovel,https://www.oaleiloes.com.br/arquivos/icones/Captura_de_tela_2025_10_14_150844.png,
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,"SICOOB EXECUTIVO - SALAS NO BLOCO A DA QD 01, SAAN - ED SAA CENTER BRASÍLIA-DF Leilão: 317","SICOOB EXECUTIVO - SALAS NO BLOCO A DA QD 01, SAAN - ED SAA CENTER BRASÍLIA-DF Leilão: 317 Venda Direta 25/12/2026 às 11:00:00 ELETRÔNICO ENVIE SUA PROPOSTA",,Goiania,GO,,,25/12/2026,https://www.oaleiloes.com.br/leilao/317,imovel,https://www.oaleiloes.com.br/arquivos/icones/Captura_de_tela_2025_08_20_164730.png,
Orlando Araujo dos Santos,JUCEG,https://www.oaleiloes.com.br,"SICOOB EXECUTIVO - SALA Nº 105 NO BLOCO A DA QD 01, SAAN - ED SAA CENTER BRASÍLIA-DF Leilã","SICOOB EXECUTIVO - SALA Nº 105 NO BLOCO A DA QD 01, SAAN - ED SAA CENTER BRASÍLIA-DF Leilão: 319 Venda Direta - R$ 301.300,00 25/12/2026 às 11:00:00 ELETRÔNICO ENVIE SUA PROPOSTA",,Goiania,GO,"301.300,00",,25/12/2026,https://www.oaleiloes.com.br/leilao/319,imovel,https://www.oaleiloes.com.br/arquivos/icones/Captura_de_tela_2025_08_20_164730-0.png,
Ygor Ferreira Brasil,JUCEG,https://www.leiloesbrasil.com.br/imoveis,207.346 - APARTAMENTO - APTO ALTO PADRÃO COM GARAGEM,"207.346 - APARTAMENTO - APTO ALTO PADRÃO COM GARAGEM VALOR MÍNIMO: R$ 353.000,00 PARA VENDA “AD CORPUS” DE 01 (UM) APARTAMENTO, LOCALIZADO NO 6° ANDAR DO CONDOMÍNIO VILLAGE DOS ALPES, RUA A-20, QUADRA 13, LOTE 01/31, N° 113, APARTAMENTO 602, EDIFÍCIO 1, SETOR VILLAGE DOS ALPES, NA CIDADE DE GOIÂNIA/GO. UM APARTAMENTO Nº 602, DO EDIFÍCIO 1 NO CONDOMÍNIO VILLAGE DOS ALPES, COM A SEGUINTE DIVISÃO INTERNA: VARANDA NA SALA, SALA ESTAR/JANTAR, HALL CIRCULAÇÃO, COZINHA, ÁREA DE SERVIÇO, BANHEIRO SOCIAL",,Aparecida de Goiania,GO,"353.000,00",,23/06/2026,https://www.leiloesbrasil.com.br/imoveis#,imovel,,
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,"Imóvel rural com área de 94,7477 ha  Município de Goiatuba/GO FAZENDAS 50% DE DESCONTO GOI","Imóvel rural com área de 94,7477 ha  Município de Goiatuba/GO FAZENDAS 50% DE DESCONTO GOIATUBA - GO Imóvel rural com área de 94,7477 ha, situado na Fazenda Santa Rita, lugar denominado São Romão, no Município de Goiatuba/GO, acesso pela Rodovia GO-211, km 45, à direita. Características, confrontações e demais elementos registrais constam da Matrícula nº 26.073 do CRI de Goiatuba/GO. Leilão: 253 ENCERRAMENTO DO 1º LEILÃO 11/06/2026 às 09:30:00 R$ 4.880.056,00 ENCERRAMENTO 2º LEILÃO 11/06/2026 às",,Inhumas,GO,"4.880.056,00",,11/06/2026,https://www.prosperarleiloes.com.br/externo/lote/281/leilao-imovel-rural-com-area-de-94-7477-ha-municipio-de-goiatuba-go,imovel,https://www.prosperarleiloes.com.br/arquivos/bem_foto/0667426001779484859.jpeg,https://www.prosperarleiloes.com.br/externo/lote/281/leilao-imovel-rural-com-area-de-94-7477-ha-municipio-de-goiatuba-go
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,"GOIATUBA - GO Imóvel rural com área de 94,7477 ha, situado na Fazenda Santa Rita, lugar de","GOIATUBA - GO Imóvel rural com área de 94,7477 ha, situado na Fazenda Santa Rita, lugar denominado São Romão, no Município de Goiatuba/GO, acesso pela Rodovia GO-211, km 45, à direita. Características, confrontações e demais elementos registrais constam da Matrícula nº 26.073 do CRI de Goiatuba/GO. Leilão: 253 ENCERRAMENTO DO 1º LEILÃO 11/06/2026 às 09:30:00 R$ 4.880.056,00 ENCERRAMENTO 2º LEILÃO 11/06/2026 às 11:30:00 R$ 2.440.028,00 JUDICIAL",,Inhumas,GO,"4.880.056,00",,11/06/2026,https://www.prosperarleiloes.com.br,imovel,,
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,"Imóvel residencial na Rua 5 nº 46 Bairro Mineirinho, em Mineiros/GO 40% DE DESCONTO MINEIR","Imóvel residencial na Rua 5 nº 46 Bairro Mineirinho, em Mineiros/GO 40% DE DESCONTO MINEIROS - GO Casa residencial na Rua 5 nº 46, Bairro Mineirinho, Mineiros/GO, em lote de 160m². Matrícula 4.990, do Cartório do Registro de Imóveis de Mineiros/GO. Leilão: 251 ENCERRAMENTO 1º LEILÃO 23/06/2026 às 11:00:00 R$ 122.000,00 ENCERRAMENTO 2º LEILÃO 23/06/2026 às 14:30:00 R$ 73.200,00 JUDICIAL ABERTO",,Inhumas,GO,"122.000,00",,23/06/2026,https://www.prosperarleiloes.com.br/externo/lote/277/leilao-imovel-residencial-na-rua-5-no-46-bairro-mineirinho-em-mineiros-go,imovel,https://www.prosperarleiloes.com.br/arquivos/bem_foto/0791804001778757669.jpeg,https://www.prosperarleiloes.com.br/externo/lote/277/leilao-imovel-residencial-na-rua-5-no-46-bairro-mineirinho-em-mineiros-go
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,FAZENDA de 50.2742 alqueires em Pilar de Goiás FAZENDAS PILAR DE GOIAS - GO Uma gleba de t,"FAZENDA de 50.2742 alqueires em Pilar de Goiás FAZENDAS PILAR DE GOIAS - GO Uma gleba de terras com área de 50.2742 (cinquenta hectares, vinte e sete ares e quarenta e dois centiares), localizada no imóvel rural denominado Rio do Peixe dos Pitalugas, município de Pilar de Goiás/GO, confrontando-se com outra gleba em nome do Executado João Moreira Alves Neto, com Marcio Luiz Scalabrini e com Adair Moreira. Benfeitorias existentes: pastagem com capim típico da região e cercas de arame liso com div",,Inhumas,GO,,,30/06/2026,https://www.prosperarleiloes.com.br/externo/lote/254/leilao-fazenda-de-50-2742-alqueires-em-pilar-de-goias,imovel,,https://www.prosperarleiloes.com.br/externo/lote/254/leilao-fazenda-de-50-2742-alqueires-em-pilar-de-goias
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,"Colheitadeira, Marca JOHN DEERE, 1175VB hydro, Ano 2000. COLHEITADEIRA 50% DE DESCONTO MOR","Colheitadeira, Marca JOHN DEERE, 1175VB hydro, Ano 2000. COLHEITADEIRA 50% DE DESCONTO MORRINHOS - GO 01 (uma) colheitadeira, marca JOHN DEERE, modelo 1175VB hydro, n° de série CQ1175A041007, ano de fabricação 2000, atualmente estacionada em galpão, situado na Fazenda Bom Jardim da Barra, Município de Morrinhos/GO. Leilão: 240 ENCERRAMENTO 1º LEILÃO 30/06/2026 às 09:30:00 AVALIAÇÃO R$ 140.000,00 ENCERRAMENTO 2º LEILÃO 30/06/2026 às 11:30:00 LANCE MÍNIMO R$ 70.000,00 ELETRÔNICO ABERTO",,Inhumas,GO,"140.000,00",,30/06/2026,https://www.prosperarleiloes.com.br/externo/lote/258/leilao-colheitadeira-marca-john-deere-1175vb-hydro-ano-2000,imovel,https://www.prosperarleiloes.com.br/arquivos/bem_foto/0317311001765020320.jpeg,https://www.prosperarleiloes.com.br/externo/lote/258/leilao-colheitadeira-marca-john-deere-1175vb-hydro-ano-2000
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,"VENDA DIRETA - Chácara de 35.666,22 m² - Zona Rural de Goiânia-GO CHÁCARAS 18% DE DESCONTO","VENDA DIRETA - Chácara de 35.666,22 m² - Zona Rural de Goiânia-GO CHÁCARAS 18% DE DESCONTO GOIANIA - GO Uma área de terras de 35.666,22 m², situada na Fazenda São Domingos, Zona Rural de Goiânia, matrícula n° 47.183 - Cartório de Registro de Imóveis da 2ª
Circunscrição de Goiânia/GO. Preço mínimo: 1.225.000,00 (um milhão duzentos e vinte e cinco mil reais). Leilão: 191 ENCERRAMENTO VENDA DIRETA 30/10/2026 às 23:00:00 Lance Mínimo R$ 1.225.000,00 VENDA DIRETA ABERTO",,Inhumas,GO,"1.225.000,00",,30/10/2026,https://www.prosperarleiloes.com.br/externo/lote/191/leilao-venda-direta-chacara-de-35-666-22-m-zona-rural-de-goiania-go,imovel,https://www.prosperarleiloes.com.br/arquivos/bem_foto/0061529001730734171.jpeg,https://www.prosperarleiloes.com.br/externo/lote/191/leilao-venda-direta-chacara-de-35-666-22-m-zona-rural-de-goiania-go
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,"FAZENDA TUPACIGUARA, com área georreferenciada 673,17 há, no município de  São Miguel do A","FAZENDA TUPACIGUARA, com área georreferenciada 673,17 há, no município de  São Miguel do Araguaia-GO. FAZENDAS 30% DE DESCONTO SAO MIGUEL DO ARAGUAIA - GO Imóvel rural denominado Fazenda Tupaciguara, gleba 01, situada no loteamento “São Domingos”, município de São Miguel do Araguaia-GO, com a área georreferenciada de 673,1723ha, perímetro (m): 11.472,72m, identificado pelas coordenadas geográficas (longitude, latitude e altitude). Cadastrado no INCRA conforme CCIR, exercício 2019 quitada, sob o ",,Inhumas,GO,"7.303.919,49",,03/04/2030,https://www.prosperarleiloes.com.br/externo/lote/223/leilao-fazenda-tupaciguara-com-area-georreferenciada-673-17-ha-no-municipio-de-sao-miguel-do-araguaia-go,imovel,https://www.prosperarleiloes.com.br/arquivos/bem_foto/0022489001742831120.jpeg,https://www.prosperarleiloes.com.br/externo/lote/223/leilao-fazenda-tupaciguara-com-area-georreferenciada-673-17-ha-no-municipio-de-sao-miguel-do-araguaia-go
Jean Carlo Rosa,JUCEG,https://www.prosperarleiloes.com.br,"Um lote de terras no loteamento denominado ""Setor Maysa"", em Trindade-GO, com a área de 32","Um lote de terras no loteamento denominado ""Setor Maysa"", em Trindade-GO, com a área de 325,00m² TERRENOS E LOTES 50% DE DESCONTO GOIANIA - GO Um lote de terras de nº 22, da quadra 154, situado na Rua São José, no loteamento denominado ""Setor Maysa"", em Trindade-GO, com a área de 325,00m², matrícula nº 69.864, CRI de Trindade-GO. Leilão: 226 Encerramento 1ª praça 19/08/2030 às 09:30:00 Avaliação R$ 90.000,00 JUDICIAL SUSPENSO",,Inhumas,GO,"90.000,00",,19/08/2030,https://www.prosperarleiloes.com.br/externo/lote/238/leilao-um-lote-de-terras-no-loteamento-denominado-setor-maysa-em-trindade-go-com-a-area-de-325-00m,imovel,,https://www.prosperarleiloes.com.br/externo/lote/238/leilao-um-lote-de-terras-no-loteamento-denominado-setor-maysa-em-trindade-go-com-a-area-de-325-00m
Jussiara Santos Ermano Sukiennik,JUCEG,https://www.jussiaraleiloes.com,"Casa situada na QNG 21, Taguatinga Norte, Brasília-DF, com 330,00 m² Imóvel situado na QNG","Casa situada na QNG 21, Taguatinga Norte, Brasília-DF, com 330,00 m² Imóvel situado na QNG 21, Casa 39, Taguatinga Norte, Brasília/DF, registrado sob a matrícula nº 95.912 do 3º Ofício de Registro Imobiliário do Distrito Federal, medindo 10,00 metros pelas linhas de frente e fundo, e 33,00 metros pelas laterais direita e esquerda, ou seja, a área de 330,00 m². Conforme o laudo de avaliação, o padrão de acabamento é, no geral, de alto padrão; entrada com chão em pedra tipo ""pirinópolis""; espaço d",,Cidade Ocidental,GO,"797.946,60",,22/06/2026,https://www.jussiaraleiloes.com,imovel,,
Jussiara Santos Ermano Sukiennik,JUCEG,https://www.jussiaraleiloes.com,Venda direta CASAS 50% DE DESCONTO Casa residencial com área total de 355m² construída sob,"Venda direta CASAS 50% DE DESCONTO Casa residencial com área total de 355m² construída sobre um terreno de 424,30m², em Santo André - SP Uma casa sob n° 40 da Rua Edu Chaves e seu respectivo terreno constituído pelo lote n° 24 da quadra 9, do Jardim Bela Vista, nesta  cidade, melhor descrito na matrícula 42.212 do 1° Oficial de Registro de Imóveis de Santo André. Conforme o auto de avaliação trata-se de uma casa do tipo sobrado, residencial, com 355m² de área construída, segundo informações obti",,Cidade Ocidental,GO,"1.060.000,00",,06/07/2026,https://www.jussiaraleiloes.com#carousel-5691,imovel,https://www.jussiaraleiloes.com/arquivos/bem_foto/0815230001778781283.JPG,https://www.jussiaraleiloes.com/externo/lote/5691/leilao-venda-direta
Jussiara Santos Ermano Sukiennik,JUCEG,https://www.jussiaraleiloes.com,"Venda direta - COMPREI SALAS COMERCIAIS 30% DE DESCONTO Sala no trecho 3, do SIA - Brasíli","Venda direta - COMPREI SALAS COMERCIAIS 30% DE DESCONTO Sala no trecho 3, do SIA - Brasília/DF BRASÍLIA-DF: Sala número 316, do bloco C, do trecho 3, do SIA - Brasília/DF, com área privativa de 32,32 m², registrado no 4º Oficio do Registro de Imóveis do Distrito Federal sob matrícula nº 30801 Leilão: 787 Data 19/07/2026 às 10:00:00 Lance Mínimo R$ 126.000,00 VENDA DIRETA ENVIE SUA PROPOSTA",,Cidade Ocidental,GO,"126.000,00",,19/07/2026,https://www.jussiaraleiloes.com#carousel-5580,imovel,https://www.jussiaraleiloes.com/arquivos/bem_foto/0217896001776186404.jpeg,https://www.jussiaraleiloes.com/externo/lote/5580/leilao-venda-direta-comprei
Jussiara Santos Ermano Sukiennik,JUCEG,https://www.jussiaraleiloes.com,"Venda direta - COMPREI CASAS 50% DE DESCONTO SALVADOR-BA: Casa de andar térreo e loja, sal","Venda direta - COMPREI CASAS 50% DE DESCONTO SALVADOR-BA: Casa de andar térreo e loja, salas de visitas de jantar, dois quartos e pátio murado; andar térreo, duas salas, dois quartos, sala. de jantar, sótão com sala e quarto, edificada em terreno próprio com área total de 90,00m², situada na R. da F SALVADOR-BA: Casa de andar térreo e loja, salas de visitas de jantar, dois quartos e patio murado; andar térreo, duas salas, dois quartos, sala. de jantar, sotão com sala e quarto, edificada em terre",,Cidade Ocidental,GO,"82.500,00",,14/08/2026,https://www.jussiaraleiloes.com/externo/lote/5582/leilao-venda-direta-comprei,imovel,https://www.jussiaraleiloes.com/arquivos/bem_foto/0055828001764786811.jpeg,https://www.jussiaraleiloes.com/externo/lote/5582/leilao-venda-direta-comprei
Jussiara Santos Ermano Sukiennik,JUCEG,https://www.jussiaraleiloes.com,"Venda direta FAZENDAS 50% DE DESCONTO Fazenda Irapuá com área de 1.876.0 ha, Santa Rita de","Venda direta FAZENDAS 50% DE DESCONTO Fazenda Irapuá com área de 1.876.0 ha, Santa Rita de Cássia - BA Imóvel rural denominado Fazenda Irapuá, no lugar TABOCAL, com área total de 1.876,00 ha, registrado no Cartório de registro de imóveis e Hipótecas da cidade de Santa Rita de Cássia, sob a matrícula n° 2372 de 18 de março de 1983. Leilão: 825 Data 26/08/2026 às 10:00:00 Lance Mínimo R$ 5.738.134,46 VENDA DIRETA ENVIE SUA PROPOSTA",,Cidade Ocidental,GO,"5.738.134,46",,26/08/2026,https://www.jussiaraleiloes.com#carousel-5639,imovel,https://www.jussiaraleiloes.com/arquivos/bem_foto/0382089001777053917.jpeg,https://www.jussiaraleiloes.com/externo/lote/5639/leilao-venda-direta
Jussiara Santos Ermano Sukiennik,JUCEG,https://www.jussiaraleiloes.com,"Venda direta GALPÃO 50% DE DESCONTO Terreno com 27.727,03m² com benfeitoras em Bady Bassit","Venda direta GALPÃO 50% DE DESCONTO Terreno com 27.727,03m² com benfeitoras em Bady Bassitt - SP Uma área de 27.727,03m², ou 2.77,77has, ou seja 1,5 alqueires, confrontando com Margarete lote, com Valter Gonçalves de Abreu, com o Espólio de Ruilando Lotti, e finalmente com o Parque Industrial, encravado na Fazenda Campo ou Borboleta, com a denominação especial de sítio 4 irmãos, no distrito e município de Bady Bassitt, desta comarca de São José do Rio preto, objeto da matrícula 52.845 do 1° CRI ",,Cidade Ocidental,GO,"9.088.205,50",,13/09/2026,https://www.jussiaraleiloes.com#carousel-5645,imovel,https://www.jussiaraleiloes.com/arquivos/bem_foto/0257986001778075708.jpeg,https://www.jussiaraleiloes.com/externo/lote/5645/leilao-venda-direta
