id,lei,site,tit,cid,uf,lan,aval,data,url,tipo,img
ad8542794e9c,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 003,SÃ£o Roque,SP,850.0,,2030-06-26,https://www.lottileiloes.com.br/item/2446/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004488/img-4488-69a58c44b808f.jpeg
f3fcab64f53f,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 002,SÃ£o Roque,SP,800.0,,2030-06-26,https://www.lottileiloes.com.br/item/2445/detalhes?page=1,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004487/img-4487-69a58c393c60c.jpeg
7d9844d1f4cb,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 001,SÃ£o Roque,SP,80.0,,2030-06-26,https://www.lottileiloes.com.br/item/2444/detalhes?page=1,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004486/img-4486-69a58c2f51d1d.jpeg
dee1cbf7bd4f,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 014,SÃ£o Roque,SP,180.0,,2030-06-26,https://www.lottileiloes.com.br/item/2457/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004499/img-4499-69a58e9fdb69c.jpeg
ec7a13ad10ae,,https://vmleiloes.com.br,Sobrado no Sitio Cercado,Curitiba,PR,650000.0,,2030-06-26,https://vmleiloes.com.br/lote/2023/sobrado-no-sitio-cercado,CASA,https://cdn.leilotech.workers.dev/vmleiloes/lote/2023/fotos/foto_thumb_ENbPGebqknUc182N1G386E9ua8xRSKsqOiur5nOFEjmTUCCOZz5w6p6MCaT1.jpeg
4c340988e179,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - APARTAMENTO NÂº 402, DO EDIFÃ�CIO SOLAR DAS FIGUEIRAS",,RS,1200000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6572,APARTAMENTO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
0d3dc0e1a362,,https://www.leffaleiloes.com.br,"APARTAMENTO NÂº 402, ED SOLAR DAS FIGUEIRAS, NA AV DOUTOR NILO PEÃ‡ANHA, NÂº 2...",,RS,1200000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7212,APARTAMENTO,https://www.leffaleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
b9e0097381ec,,https://www.leffaleiloes.com.br,"ESTACIONAMENTO NÂº 11, DESCOBERTO",,RS,50000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7213,APARTAMENTO,https://www.leffaleiloes.com.br/build/images/nopicture.png
ab911091501a,,https://www.leffaleiloes.com.br,GARAGEM NÂº 21,,RS,60000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7215,APARTAMENTO,https://www.leffaleiloes.com.br/build/images/nopicture.png
fa7949231b74,,https://www.leffaleiloes.com.br,"ESTACIONAMENTO NÂº 12, DESCOBERTO",,RS,50000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7214,APARTAMENTO,https://www.leffaleiloes.com.br/build/images/nopicture.png
1ea869fc56e4,Marcos Roberto Torres,https://www.3torresleiloes.com.br,"R$2.638.117,09",,SP,2638117.09,,2030-06-26,https://www.3torresleiloes.com.br/item/72725/detalhes?page=1,OUTRO,https://www.3torresleiloes.com.br/site/images/sem-imagem-lote.jpg?modified=20240531
c407c8d7cc65,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - ESTACIONAMENTO NÂº 11, DESCOBERTO, DO EDIFÃ�CIO SOLAR DAS F...",,RS,50000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6573,TERRENO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
f18643ddfb9b,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - ESTACIONAMENTO NÂº 12, DESCOBERTO, DO EDIFÃ�CIO SOLAR DAS F...",,RS,50000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6574,TERRENO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
43b5549e369f,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - GARAGEM NÂº 21, DO EDIFÃ�CIO SOLAR DAS FIGUEIRAS",,RS,60000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6575,TERRENO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
658bc91dd087,HUGO ALEXANDRE PEDRO ALEM,https://www.vegasleiloes.com.br,"Proposta Envie sua Proposta Valor MÃ­nimo: R$260.000,00 Detalhes do Lote",,SE,260000.0,,2030-06-26,https://www.vegasleiloes.com.br/item/8825/detalhes?page=1,TERRENO,https://37e70a378211a234.cdn.gocache.net/watermark/bens/0000009322/img-9322-6a0f3f9156f76.jpg
6cfd8da51fe0,HUGO ALEXANDRE PEDRO ALEM,https://www.vegasleiloes.com.br,"Proposta Envie sua Proposta Valor MÃ­nimo: R$260.000,00 Detalhes do Lote",,SE,260000.0,,2030-06-26,https://www.vegasleiloes.com.br/item/8825/detalhes?page=2,TERRENO,https://37e70a378211a234.cdn.gocache.net/watermark/bens/0000009322/img-9322-6a0f3f9156f76.jpg
e3592e776f51,,https://www.prosperarleiloes.com.br,"Ver arquivos do lote LANCE MÃ�NIMO: R$ 493.393,00 Incremento: R$ 0,00",,SE,493393.0,0.0,2030-06-26,https://www.prosperarleiloes.com.br/externo/lote/254/leilao-fazenda-de-50-2742-alqueires-em-pilar-de-goias#colapso-arquivo,TERRENO,
29b89470fe12,,https://www.prosperarleiloes.com.br,"Uma Caminhonete FORD RANGER XLT 13X, placa JFV7459, ano 1999/2000 e  Um REBOQUE, marca RHENA TAMOIO, placa NLK-4555, ano, 2009/201",,GO,18500.0,,2030-06-26,https://www.prosperarleiloes.com.br/externo/lote/274/leilao-uma-caminhonete-ford-ranger-xlt-13x-placa-jfv7459-ano-1999-2000-e-um-reboque-marca-rhena-tamoio-placa-nlk-4555-ano-2009-2010,OUTRO,
d8229e92b6eb,,https://www.prosperarleiloes.com.br,"Ver arquivos do lote 4 : R$ 18.500,00 : R$ 9.250,00 Incremento: R$ 500,00",,SE,18500.0,9250.0,2030-06-26,https://www.prosperarleiloes.com.br/externo/lote/274/leilao-uma-caminhonete-ford-ranger-xlt-13x-placa-jfv7459-ano-1999-2000-e-um-reboque-marca-rhena-tamoio-placa-nlk-4555-ano-2009-2010#colapso-arquivo,TERRENO,
1627c15d3bd0,,https://comprei.pgfn.gov.br,"1Âº LeilÃ£o: 30/06/2026 Ã s 08:00 R$ 392.561,98 2Âº LeilÃ£o: 17/07/2026 Ã s 08:00 R$ 196.280,99 --- â†’ FAZENDA COM 38 HECTARES ""R",,MG,392561.98,196280.99,2030-06-26,https://comprei.pgfn.gov.br/anuncio/detalhe/69937,RURAL,
a188568d325a,,https://comprei.pgfn.gov.br,"1Âº LeilÃ£o: 30/06/2026 Ã s 08:00 R$ 1.465.541,00 2Âº LeilÃ£o: 23/01/2027 Ã s 08:00 R$ 732.770,50 --- â†’ FAZENDA C/ 20,77 HECTARE",,MG,1465541.0,732770.5,2030-06-26,https://comprei.pgfn.gov.br/anuncio/detalhe/68559,CASA,
1b352645ed20,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 010,São Roque,SP,950.0,,2030-06-26,https://www.lottileiloes.com.br/item/2453/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004495/img-4495-69a58cfe178f3.jpeg
aadcbe45f663,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 004,São Roque,SP,750.0,,2030-06-26,https://www.lottileiloes.com.br/item/2447/detalhes?page=1,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004489/img-4489-69a58c53cf74f.jpeg
8c7f4da25a7f,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 007,São Roque,SP,150.0,,2030-06-26,https://www.lottileiloes.com.br/item/2450/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004492/img-4492-69a58ccb5296f.jpeg
6bcdb4267480,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 006,São Roque,SP,250.0,,2030-06-26,https://www.lottileiloes.com.br/item/2449/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004491/img-4491-69a58cba3a2fb.jpeg
41420fe360fb,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 005,São Roque,SP,200.0,,2030-06-26,https://www.lottileiloes.com.br/item/2448/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004490/img-4490-69a58c5eb76b3.jpeg
af95087cda4e,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 008,São Roque,SP,250.0,,2030-06-26,https://www.lottileiloes.com.br/item/2451/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004493/img-4493-69a58cd6cf185.jpeg
875db40413f6,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 009,São Roque,SP,150.0,,2030-06-26,https://www.lottileiloes.com.br/item/2452/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004494/img-4494-69a58cf1872cc.jpeg
c9b64de55e8e,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 013,São Roque,SP,1800.0,,2030-06-26,https://www.lottileiloes.com.br/item/2456/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004498/img-4498-69a58e9551162.jpeg
9e4ac86fd176,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 011,São Roque,SP,300.0,,2030-06-26,https://www.lottileiloes.com.br/item/2454/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004496/img-4496-69a58e600eead.jpeg
e1ae849b8b51,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 003,São Roque,SP,850.0,,2030-06-26,https://www.lottileiloes.com.br/item/2446/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004488/img-4488-69a58c44b808f.jpeg
1f8ecebd5ccb,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 002,São Roque,SP,800.0,,2030-06-26,https://www.lottileiloes.com.br/item/2445/detalhes?page=1,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004487/img-4487-69a58c393c60c.jpeg
db855a8d98d8,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 001,São Roque,SP,80.0,,2030-06-26,https://www.lottileiloes.com.br/item/2444/detalhes?page=1,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004486/img-4486-69a58c2f51d1d.jpeg
4b32aa2a6857,WAGNER LOTTI,https://www.lottileiloes.com.br,Lote 014,São Roque,SP,180.0,,2030-06-26,https://www.lottileiloes.com.br/item/2457/detalhes?page=2,TERRENO,https://dhxvz1039fcvs.cloudfront.net/bens/0000004499/img-4499-69a58e9fdb69c.jpeg
b5dc8e1cffa4,,https://vmleiloes.com.br,Sobrado no Sitio Cercado,Curitiba,PR,650000.0,,2030-06-26,https://vmleiloes.com.br/lote/2023/sobrado-no-sitio-cercado,CASA,https://cdn.leilotech.workers.dev/vmleiloes/lote/2023/fotos/foto_thumb_ENbPGebqknUc182N1G386E9ua8xRSKsqOiur5nOFEjmTUCCOZz5w6p6MCaT1.jpeg
ba88a7793112,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - APARTAMENTO Nº 402, DO EDIFÍCIO SOLAR DAS FIGUEIRAS",,RS,1200000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6572,APARTAMENTO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
f406d4d24034,,https://www.leffaleiloes.com.br,"APARTAMENTO Nº 402, ED SOLAR DAS FIGUEIRAS, NA AV DOUTOR NILO PEÇANHA, Nº 2...",,RS,1200000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7212,APARTAMENTO,https://www.leffaleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
071c8a8d6556,,https://www.leffaleiloes.com.br,"ESTACIONAMENTO Nº 11, DESCOBERTO",,RS,50000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7213,APARTAMENTO,https://www.leffaleiloes.com.br/build/images/nopicture.png
1786717c51f8,,https://www.leffaleiloes.com.br,GARAGEM Nº 21,,RS,60000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7215,APARTAMENTO,https://www.leffaleiloes.com.br/build/images/nopicture.png
0bb45980df6d,,https://www.leffaleiloes.com.br,"ESTACIONAMENTO Nº 12, DESCOBERTO",,RS,50000.0,,2030-06-26,https://www.leffaleiloes.com.br/leilao/apartamento-no-402-ed-solar-das-figueiras-na-av-doutor-nilo-pecanha-no-2755-chacara-das-pedras-porto-alegre-rs-05-05-2026-21-29-/lote_id/7214,APARTAMENTO,https://www.leffaleiloes.com.br/build/images/nopicture.png
7a63c8020f27,Marcos Roberto Torres,https://www.3torresleiloes.com.br,"R$2.638.117,09",,SP,2638117.09,,2030-06-26,https://www.3torresleiloes.com.br/item/72725/detalhes?page=1,OUTRO,https://www.3torresleiloes.com.br/site/images/sem-imagem-lote.jpg?modified=20240531
38efd3780087,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - ESTACIONAMENTO Nº 11, DESCOBERTO, DO EDIFÍCIO SOLAR DAS F...",,RS,50000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6573,TERRENO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
0029c408fd24,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - ESTACIONAMENTO Nº 12, DESCOBERTO, DO EDIFÍCIO SOLAR DAS F...",,RS,50000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6574,TERRENO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
5cec997eb14e,,https://www.pietosoleiloes.com.br,"PORTO ALEGRE/RS - GARAGEM Nº 21, DO EDIFÍCIO SOLAR DAS FIGUEIRAS",,RS,60000.0,,2030-06-26,https://www.pietosoleiloes.com.br/leilao/alienacao-por-iniciativa-particular-on-line-05-05-2026-14-10-23/lote_id/6575,TERRENO,https://www.pietosoleiloes.com.br/bundles/leilaoprocore/images/app_ios.webp
27edacc84516,HUGO ALEXANDRE PEDRO ALEM,https://www.vegasleiloes.com.br,"Proposta Envie sua Proposta Valor Mínimo: R$260.000,00 Detalhes do Lote",,SE,260000.0,,2030-06-26,https://www.vegasleiloes.com.br/item/8825/detalhes?page=1,TERRENO,https://37e70a378211a234.cdn.gocache.net/watermark/bens/0000009322/img-9322-6a0f3f9156f76.jpg
be2d8e222ee2,HUGO ALEXANDRE PEDRO ALEM,https://www.vegasleiloes.com.br,"Proposta Envie sua Proposta Valor Mínimo: R$260.000,00 Detalhes do Lote",,SE,260000.0,,2030-06-26,https://www.vegasleiloes.com.br/item/8825/detalhes?page=2,TERRENO,https://37e70a378211a234.cdn.gocache.net/watermark/bens/0000009322/img-9322-6a0f3f9156f76.jpg
dd90f7e3abf0,,https://www.prosperarleiloes.com.br,"Ver arquivos do lote LANCE MÍNIMO: R$ 493.393,00 Incremento: R$ 0,00",,SE,493393.0,0.0,2030-06-26,https://www.prosperarleiloes.com.br/externo/lote/254/leilao-fazenda-de-50-2742-alqueires-em-pilar-de-goias#colapso-arquivo,TERRENO,
a0555dd140b0,,https://www.prosperarleiloes.com.br,"Uma Caminhonete FORD RANGER XLT 13X, placa JFV7459, ano 1999/2000 e  Um REBOQUE, marca RHENA TAMOIO, placa NLK-4555, ano, 2009/201",,GO,18500.0,,2030-06-26,https://www.prosperarleiloes.com.br/externo/lote/274/leilao-uma-caminhonete-ford-ranger-xlt-13x-placa-jfv7459-ano-1999-2000-e-um-reboque-marca-rhena-tamoio-placa-nlk-4555-ano-2009-2010,OUTRO,
4037b048dcca,,https://www.prosperarleiloes.com.br,"Ver arquivos do lote 4 : R$ 18.500,00 : R$ 9.250,00 Incremento: R$ 500,00",,SE,18500.0,9250.0,2030-06-26,https://www.prosperarleiloes.com.br/externo/lote/274/leilao-uma-caminhonete-ford-ranger-xlt-13x-placa-jfv7459-ano-1999-2000-e-um-reboque-marca-rhena-tamoio-placa-nlk-4555-ano-2009-2010#colapso-arquivo,TERRENO,
95b1385c9cfe,,https://comprei.pgfn.gov.br,"1º Leilão: 30/06/2026 às 08:00 R$ 392.561,98 2º Leilão: 17/07/2026 às 08:00 R$ 196.280,99 --- → FAZENDA COM 38 HECTARES ""REGIÃO DA",,MG,392561.98,196280.99,2030-06-26,https://comprei.pgfn.gov.br/anuncio/detalhe/69937,RURAL,
976f9206ab92,,https://comprei.pgfn.gov.br,"1º Leilão: 30/06/2026 às 08:00 R$ 1.465.541,00 2º Leilão: 23/01/2027 às 08:00 R$ 732.770,50 --- → FAZENDA C/ 20,77 HECTARES, 25 MI",,MG,1465541.0,732770.5,2030-06-26,https://comprei.pgfn.gov.br/anuncio/detalhe/68559,CASA,
ea74ccf4d55d,Julio Abdo Costa Calil,https://www.calilleiloes.com.br,DIREITOS AQUISITIVOS - 50% de APARTAMENTO Und 205- Bloco 14 - Parque Recanto da Lagoinha em RibeirÃ£o Preto/SP,RibeirÃ£o Preto,SP,21633.97,,2030-07-26,https://www.calilleiloes.com.br/item/436/detalhes?page=1,APARTAMENTO,https://www.calilleiloes.com.br/glide/comitentes/000000-tribunal-de-justica-do-estado-de-sao-paulo-69a86c2970a80.jpg/thumb?w=200
80ca5bb81e2e,Julio Abdo Costa Calil,https://www.calilleiloes.com.br,"1Âº LeilÃ£o: 30/07/2026 Ã s 14:00 Lance Inicial: R$ 43.267,94 2Âº LeilÃ£o: 19/08/2026 Ã s 14:00 Lance Inicial: R$ 21.633,97 6Âª Va",RibeirÃ£o Preto,SP,43267.94,21633.97,2030-07-26,https://www.calilleiloes.com.br/item/436/detalhes,OUTRO,https://www.calilleiloes.com.br/glide/comitentes/000000-tribunal-de-justica-do-estado-de-sao-paulo-69a86c2970a80.jpg/thumb?w=200
4b87b7b24057,Julio Abdo Costa Calil,https://www.calilleiloes.com.br,DIREITOS AQUISITIVOS - 50% de APARTAMENTO Und 205- Bloco 14 - Parque Recanto da Lagoinha em Ribeirão Preto/SP,Ribeirão Preto,SP,21633.97,,2030-07-26,https://www.calilleiloes.com.br/item/436/detalhes?page=1,APARTAMENTO,https://www.calilleiloes.com.br/glide/comitentes/000000-tribunal-de-justica-do-estado-de-sao-paulo-69a86c2970a80.jpg/thumb?w=200
11d459d37bcb,Julio Abdo Costa Calil,https://www.calilleiloes.com.br,"1º Leilão: 30/07/2026 às 14:00 Lance Inicial: R$ 43.267,94 2º Leilão: 19/08/2026 às 14:00 Lance Inicial: R$ 21.633,97 6ª Vara Cíve",Ribeirão Preto,SP,43267.94,21633.97,2030-07-26,https://www.calilleiloes.com.br/item/436/detalhes,OUTRO,https://www.calilleiloes.com.br/glide/comitentes/000000-tribunal-de-justica-do-estado-de-sao-paulo-69a86c2970a80.jpg/thumb?w=200
582957bbfdcf,,https://alleiloes.com.br,"SOBRADO COM 124,12MÂ² EM LONDRINA - PR",Londrina,PR,430000.0,,2030-10-26,https://alleiloes.com.br/lote/4373/sobrado-com-12412m2-em-londrina-pr,CASA,https://cdn.leilotech.workers.dev/alleiloes/lote/4373/fotos/foto_thumb_x9RiV2DtQp28xMkOOFjXLWXDqBx5WVkZA3OzQhIBxZaxvf75gWWMO8UzwivP.jpeg
0269307fb9b8,,https://www.prosperarleiloes.com.br,"VENDA DIRETA - ChÃ¡cara de 35.666,22 mÂ² - Zona Rural de GoiÃ¢nia-GO CHÃ�CARAS 18% DE DESCONTO GOIANIA - GO Uma Ã¡rea de terras de",GoiÃ¢nia,GO,1225000.0,,2030-10-26,https://www.prosperarleiloes.com.br/externo/lote/191/leilao-venda-direta-chacara-de-35-666-22-m-zona-rural-de-goiania-go,RURAL,https://www.prosperarleiloes.com.br/arquivos/bem_foto/0061529001730734171.jpeg
1ad5301dc86a,,https://alleiloes.com.br,"SOBRADO COM 124,12M² EM LONDRINA - PR",Londrina,PR,430000.0,,2030-10-26,https://alleiloes.com.br/lote/4373/sobrado-com-12412m2-em-londrina-pr,CASA,https://cdn.leilotech.workers.dev/alleiloes/lote/4373/fotos/foto_thumb_x9RiV2DtQp28xMkOOFjXLWXDqBx5WVkZA3OzQhIBxZaxvf75gWWMO8UzwivP.jpeg
bbcd8e7dc847,,https://www.prosperarleiloes.com.br,"VENDA DIRETA - Chácara de 35.666,22 m² - Zona Rural de Goiânia-GO CHÁCARAS 18% DE DESCONTO GOIANIA - GO Uma área de terras de 35.6",Goiânia,GO,1225000.0,,2030-10-26,https://www.prosperarleiloes.com.br/externo/lote/191/leilao-venda-direta-chacara-de-35-666-22-m-zona-rural-de-goiania-go,RURAL,https://www.prosperarleiloes.com.br/arquivos/bem_foto/0061529001730734171.jpeg
9f8c4b350039,IRANI FLORES,https://www.leilaobrasil.com.br,Apartamento em TrÃªs Rios/RJ,,RJ,1.0,0.0,2030-11-26,https://www.leilaobrasil.com.br/eventos/leilao/4351/apartamento-em-tres-rios-rj/lote,APARTAMENTO,https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18464/arquivos/sl-bem-18464-69a9e6b1056db-69a9e6b108589.jpg
e3459e16aa99,IRANI FLORES,https://www.leilaobrasil.com.br,Apartamento em Três Rios/RJ,,RJ,1.0,0.0,2030-11-26,https://www.leilaobrasil.com.br/eventos/leilao/4351/apartamento-em-tres-rios-rj/lote,APARTAMENTO,https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18464/arquivos/sl-bem-18464-69a9e6b1056db-69a9e6b108589.jpg
bf502154bbb0,,https://comprei.pgfn.gov.br,"1Âº LeilÃ£o: 31/01/2026 Ã s 08:00 Lance Inicial: R$62.000,00 2Âº LeilÃ£o: 08/11/2026 Ã s 08:00 Lance Inicial: R$31.000,00",,SP,62000.0,31000.0,2031-01-26,https://comprei.pgfn.gov.br/anuncio/detalhe/63673,OUTRO,
c8189fac9e86,,https://comprei.pgfn.gov.br,"1º Leilão: 31/01/2026 às 08:00 Lance Inicial: R$62.000,00 2º Leilão: 08/11/2026 às 08:00 Lance Inicial: R$31.000,00",,SP,62000.0,31000.0,2031-01-26,https://comprei.pgfn.gov.br/anuncio/detalhe/63673,OUTRO,
75edf5d5e3cf,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$330,00",,SP,330.0,,2031-05-26,https://www.nossoleilao.com.br/item/57602/detalhes?page=5,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000045559/img-45559-69c9c4106fc3e.jpg
ad9c0450268c,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$530,00",,SP,530.0,,2031-05-26,https://www.nossoleilao.com.br/item/57587/detalhes?page=5,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000045539/img-45539-69c97038bf325.jpg
88440d746571,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$400,00",,SP,400.0,,2031-05-26,https://www.nossoleilao.com.br/item/57590/detalhes?page=5,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000045543/img-45543-69c970a047ffd.jpg
2eb6a975cae2,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$400,00",,SP,400.0,,2031-05-26,https://www.nossoleilao.com.br/item/57591/detalhes?page=5,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000045544/img-45544-69c970b761291.jpg
4cf9273ca971,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$1.000,00",,SP,1000.0,,2031-05-26,https://www.nossoleilao.com.br/item/57473/detalhes?page=1,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000051114/img-51114-69f8a03f9e78b.jpg
49eecaf64c6b,Milene Pereira Sophia de Oliveira,https://www.amaralleiloes.com.br,"R$20.800,00",,SP,20800.0,,2031-05-26,https://www.amaralleiloes.com.br/item/4143/detalhes?page=1,OUTRO,https://www.amaralleiloes.com.br/glide/comitentes/000000-municipio-de-botucatusp-698f3aac81c4d.jpg/thumb?w=200
e813a6d6c408,Milene Pereira Sophia de Oliveira,https://www.amaralleiloes.com.br,"R$7.600,00",,SP,7600.0,,2031-05-26,https://www.amaralleiloes.com.br/item/4153/detalhes?page=1,OUTRO,https://www.amaralleiloes.com.br/glide/comitentes/000000-municipio-de-botucatusp-698f3aac81c4d.jpg/thumb?w=200
380c9c1b47d2,Milene Pereira Sophia de Oliveira,https://www.amaralleiloes.com.br,"R$7.700,00",,SP,7700.0,,2031-05-26,https://www.amaralleiloes.com.br/item/4131/detalhes?page=1,OUTRO,https://www.amaralleiloes.com.br/glide/comitentes/000000-municipio-de-botucatusp-698f3aac81c4d.jpg/thumb?w=200
5e01fcb42c46,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$40,00",,SP,40.0,,2031-05-26,https://www.nossoleilao.com.br/item/57181/detalhes?page=1,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000054895/img-54895-6a1872663436f.jpg
acec91c794bc,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$20,00",,SP,20.0,,2031-05-26,https://www.nossoleilao.com.br/item/57232/detalhes?page=2,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000054946/img-54946-6a187a5d95217.jpg
06acc06b1de8,Paulo Cesar de Carvalho,https://www.nossoleilao.com.br,"R$30,00",,SP,30.0,,2031-05-26,https://www.nossoleilao.com.br/item/57238/detalhes?page=2,OUTRO,https://6b5a04d21a38ad1e.cdn.gocache.net/bens/0000054952/img-54952-6a187b190051a.jpg
