id,leiloeiro,junta,site,titulo,descricao,endereco,cidade,uf,lance_inicial,avaliacao,data_leilao,url,tipo,imagem
092fc988a35e,Marco Antonio B. De O. Junior,JUCEES,https://marcoantonioleiloeiro.com.br,Lote 1,"Lote 1 COD. 8968 Aberto para Lances Rural IMÓVEL RURAL | 06,93,94 HECTARES | C/BENFEITORIAS | DIST. DE CUPARAQUE | CONSELHEIRO PENA/MG - Possibilidade de Parcelamento Lance Inicial R$ 128.925,00 Lance Atual - Status atual Aberto para Lances WhatsApp Facebook Twitter E-mail",,,,128925.0,,,https://marcoantonioleiloeiro.com.br/eventos/leilao/imovel-rural-06-93-94-hectares-c-benfeitorias-dist-de-cuparaque-conselheiro-pena-mg-possibilidade-de-parcelamento/lote/10167/imovel-rural-06-93-94-hectares-c-benfeitorias-dist-de-cuparaque-conselheiro-pena-mg-possibilidade-de-parcelamento,imovel,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/8968/arquivos/69f382be6edb3-69f382be708d0.jpg
f9c7d9c5d6f4,Mauro Colodete,JUCEES,https://colodeteleiloes.com.br,Leilão Justiça Federal 1º Leilão: 19/06/2026 às 14:00 2º Leilão: 26/06/2026 às 14:00 Um Imóvel - Cas,Leilão Justiça Federal 1º Leilão: 19/06/2026 às 14:00 2º Leilão: 26/06/2026 às 14:00 Um Imóvel - Castelo Uma Máquina Blocos Concreto JUDICIAL Online Em Andamento,,,,,,2026-06-19,https://colodeteleiloes.com.br/leilao/1684/lotes,imovel,https://d11c3dvsuktiis.cloudfront.net/leiloes/001684-69eb9fc2a7075.jpg
a06863cf62a5,Mauro Colodete,JUCEES,https://colodeteleiloes.com.br,"Leilão Sicoob Sul 1º Leilão: 22/06/2026 às 14:00 Lance Inicial: R$ 691.376,40 2º Leilão: 23/06/2026 ","Leilão Sicoob Sul 1º Leilão: 22/06/2026 às 14:00 Lance Inicial: R$ 691.376,40 2º Leilão: 23/06/2026 às 14:00 Lance Inicial: R$ 386.679,74 Apartamento Barra da Tijuca Rio de Janeiro-RJ EXTRAJUDICIAL Online Em Andamento",,,,691376.4,,2026-06-22,https://colodeteleiloes.com.br/leilao/1686/lotes,imovel,https://d11c3dvsuktiis.cloudfront.net/leiloes/001686-6a04bb8038dc7.jpg
841bb2160dab,Mauro Colodete,JUCEES,https://colodeteleiloes.com.br,"Leilão Sicoob Sul 1º Leilão: 25/06/2026 às 14:00 Lance Inicial: R$2.994.729,52 2º Leilão: 26/06/2026","Leilão Sicoob Sul 1º Leilão: 25/06/2026 às 14:00 Lance Inicial: R$2.994.729,52 2º Leilão: 26/06/2026 às 14:00 Lance Inicial: R$1.497.364,76 Apartamento em Algodoal, Cabo Frio-RJ EXTRAJUDICIAL Online Em Andamento",,,,2994729.52,,2026-06-25,https://colodeteleiloes.com.br/leilao/1688/lotes,imovel,https://d11c3dvsuktiis.cloudfront.net/leiloes/000000-6a0b412dcf0ed.jpg
55feb44209f4,Mauro Colodete,JUCEES,https://colodeteleiloes.com.br,Leilão Justiça do Trabalho Data: 30/06/2026 (terça-feira) Primeiro lote a partir das: 14:00 Lotes de,Leilão Justiça do Trabalho Data: 30/06/2026 (terça-feira) Primeiro lote a partir das: 14:00 Lotes de terras urbano em Guaçuí-ES JUDICIAL Online Em Andamento,,,,,,2026-06-30,https://colodeteleiloes.com.br/leilao/1689/lotes,imovel,https://d11c3dvsuktiis.cloudfront.net/leiloes/000000-6a18327c3f57f.jpg
1524d66e415d,Mauro Colodete,JUCEES,https://colodeteleiloes.com.br,Leilão Justiça Federal 1º Leilão: 23/07/2026 às 14:00 2º Leilão: 30/07/2026 às 14:00 Terreno Urbano ,Leilão Justiça Federal 1º Leilão: 23/07/2026 às 14:00 2º Leilão: 30/07/2026 às 14:00 Terreno Urbano em Cachoeiro de Itapemirim-ES Online Em Andamento,,,,,,2026-07-23,https://colodeteleiloes.com.br/leilao/1685/lotes,imovel,https://d11c3dvsuktiis.cloudfront.net/leiloes/000000-69eb7279b1d2e.jpg
de44cbce0d71,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"Lance Inicial:R$108.000,00","Lance Inicial: R$108.000,00 Governador Valadares/MG",,,,108000.0,,,https://agostinholeiloes.com.br/item/10313/detalhes,imovel,
0cc792d43216,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"Lance Inicial:R$4.950.000,00","Lance Inicial: R$4.950.000,00 Teixeira de Freitas/BA",,,,4950000.0,,,https://agostinholeiloes.com.br/item/9248/detalhes,imovel,
87bf1f5ba7f9,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"Lance Inicial:R$540.000,00","Lance Inicial: R$540.000,00 Senador Guiomard/AC",,,,540000.0,,,https://agostinholeiloes.com.br/item/10007/detalhes,imovel,
50c758da9cf3,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"Lance Inicial:R$535.500,00","Lance Inicial: R$535.500,00 Galiléia/MG",,,,535500.0,,,https://agostinholeiloes.com.br/item/10006/detalhes,imovel,
678b62c3d7e2,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,CORTINA DE AR TOTALINE/ AR CONDICIONADO FUJITSU 1º Leilão: 03/06/2026 às 10:00 2º Leilão: 03/06/2026,"CORTINA DE AR TOTALINE/ AR CONDICIONADO FUJITSU 1º Leilão: 03/06/2026 às 10:00 2º Leilão: 03/06/2026 às 10:30 01 (UMA) MÁQUINA CORTINA DE AR, MARCA TOTALINE, MODELO ACA125B. 02 - UM APARELHO DE AR CONDICIONADO, MARCA FUJITSU, MODELO ASBA24JFC, 220V, CAPACIDADE DE 6,74KW (23.000 BTU/H) JUDICIAL Onlin",,,,,,2026-06-03,https://agostinholeiloes.com.br/leilao/4593/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004593-6a0518c2983f5.jpg
fdba9ea3c2ab,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"38,27 HECTARES DE TERRAS DE CULTURA E CAMPOS, NA ZONA RURAL DE SANTANA DE PIRAPAMA/MG 1º Leilão: 03/","38,27 HECTARES DE TERRAS DE CULTURA E CAMPOS, NA ZONA RURAL DE SANTANA DE PIRAPAMA/MG 1º Leilão: 03/06/2026 às 10:00 Lance Inicial - R$ 360.000,00 2º Leilão: 03/06/2026 às 10:30 Lance Inicial - R$ 180.000,00 FRAÇÃO DE 1,13% DE 3.385,60 HECTARES DE TERRAS DE CULTURA E CAMPOS, NOS LOCAIS DENOMINADOS T",,,,360000.0,,2026-06-03,https://agostinholeiloes.com.br/leilao/4606/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004606-6a073cc63ba9b
f5dd9779c5a0,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"PÁ CARREGADEIRA EC-300 DA AKERMAN 1º Leilão: 03/06/2026 às 10:00 Lance Inicial - R$ 74.400,00 2º Lei","PÁ CARREGADEIRA EC-300 DA AKERMAN 1º Leilão: 03/06/2026 às 10:00 Lance Inicial - R$ 74.400,00 2º Leilão: 03/06/2026 às 10:30 Lance Inicial - R$ 37.200,00 01 (uma) máquina Pá Carregadeira, marca AKERMAN, modelo EC-300, nas cores amarelo e cinza. JUDICIAL Online Em Andamento",,,,74400.0,,2026-06-03,https://agostinholeiloes.com.br/leilao/4607/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004607-6a073e14670f0
d3c193e9fa6d,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"COTA-PARTE CORRESPONDENTE A APROX. 9.660,44 M² DE TERRENO EM SETE LAGOAS/MG 1º Leilão: 03/06/2026 às","COTA-PARTE CORRESPONDENTE A APROX. 9.660,44 M² DE TERRENO EM SETE LAGOAS/MG 1º Leilão: 03/06/2026 às 13:00 Lance Inicial - R$ 880.000,00 2º Leilão: 03/06/2026 às 13:30 Lance Inicial - R$ 440.000,00 Cota parte correspondente a 5,55% da Gleba 18 (dezoito), com área total de 17,4062ha (dezessete hectar",,,,880000.0,,2026-06-03,https://agostinholeiloes.com.br/leilao/4608/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004608-6a073fae43906
70dbae0ffeeb,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,TERRENO 150 MIL m² EM TEIXEIRA DE FREITAS/ BA Data: 04/06/2026 (quinta-feira) Primeiro lote a partir,TERRENO 150 MIL m² EM TEIXEIRA DE FREITAS/ BA Data: 04/06/2026 (quinta-feira) Primeiro lote a partir das: 14:00 OPORTUNIDADE! IMÓVEL COM 70% DE DESCONTO E POSSIBILIDADE DE FINANCIAMENTO Online (Ao Vivo) Em Andamento,,,,,,2026-06-04,https://agostinholeiloes.com.br/leilao/3389/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/003389-6a0292e5145d1.jpg
cf54916fd39f,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,TERRENO PLANO COM 22 MIL M² EM GALILÉIA (MG) Data: 04/06/2026 (quinta-feira) Primeiro lote a partir ,TERRENO PLANO COM 22 MIL M² EM GALILÉIA (MG) Data: 04/06/2026 (quinta-feira) Primeiro lote a partir das: 14:00 OPORTUNIDADE! IMÓVEL COM 70% DE DESCONTO E POSSIBILIDADE DE FINANCIAMENTO EXTRAJUDICIAL Online Em Andamento,,,,,,2026-06-04,https://agostinholeiloes.com.br/leilao/4022/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004022-69c2e851107a5.jpg
ea52ac8ef319,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,TERRENO COM 30 MIL M² EM SENADOR GUIOMARD - AC Data: 04/06/2026 (quinta-feira) Primeiro lote a parti,TERRENO COM 30 MIL M² EM SENADOR GUIOMARD - AC Data: 04/06/2026 (quinta-feira) Primeiro lote a partir das: 14:00 OPORTUNIDADE! IMÓVEL COM 70% DE DESCONTO E POSSIBILIDADE DE FINANCIAMENTO EXTRAJUDICIAL Online Em Andamento,,,,,,2026-06-04,https://agostinholeiloes.com.br/leilao/4023/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004023-69c2e78615d51.jpg
b49dcfe4db58,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"TERRENO COM 3.500,00 M² EM ALCOBAÇA-BA Data: 04/06/2026 (quinta-feira) Primeiro lote a partir das: 1","TERRENO COM 3.500,00 M² EM ALCOBAÇA-BA Data: 04/06/2026 (quinta-feira) Primeiro lote a partir das: 14:00 OPORTUNIDADE! IMÓVEL COM 70% DE DESCONTO E POSSIBILIDADE DE FINANCIAMENTO EXTRAJUDICIAL Online (Ao Vivo) Em Andamento",,,,,,2026-06-04,https://agostinholeiloes.com.br/leilao/4135/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004135-69c2e7e7d2fcf.jpg
26ba2f5473c4,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,Terraço em Governador Valadares Data: 04/06/2026 (quinta-feira) Primeiro lote a partir das: 14:00 OP,Terraço em Governador Valadares Data: 04/06/2026 (quinta-feira) Primeiro lote a partir das: 14:00 OPORTUNIDADE! IMÓVEL COM 70% DE DESCONTO E POSSIBILIDADE DE FINANCIAMENTO Online Em Andamento,,,,,,2026-06-04,https://agostinholeiloes.com.br/leilao/4274/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004274-69c2e75681e92.jpg
db7398337434,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,CAMINHÃO BASCULANTE  M. BENZ L1316 1985/1986 1º Leilão: 10/06/2026 às 10:00 Lance Inicial - R$ 48.45,"CAMINHÃO BASCULANTE  M. BENZ L1316 1985/1986 1º Leilão: 10/06/2026 às 10:00 Lance Inicial - R$ 48.450,00 2º Leilão: 10/06/2026 às 10:30 Lance Inicial - R$ 24.225,00 01 (UM) CAMINHÃO BASCULANTE M.B./MERCEDES-BENZ L1316 1985/1986, COR VERMELHA, MOVIDO A DIESEL, CATEGORIA ALUGUEL, COM CAPACIDADE DE 15T",,,,48450.0,,2026-06-10,https://agostinholeiloes.com.br/leilao/4601/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004601-6a05196e9cf96.jpg
dde7fedac78a,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,MESAS DE SINUCA BOLASETE 1º Leilão: 10/06/2026 às 13:00 2º Leilão: 10/06/2026 às 13:30 MESAS DE SINU,MESAS DE SINUCA BOLASETE 1º Leilão: 10/06/2026 às 13:00 2º Leilão: 10/06/2026 às 13:30 MESAS DE SINUCA BOLASETE EM ÓTIMO ESTADO DE CONSERVAÇÃO. JUDICIAL Online Em Andamento,,,,,,2026-06-10,https://agostinholeiloes.com.br/leilao/4598/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004598-6a0519ba88d82.jpg
dc57e022acd0,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"MARCA EMPRESARIAL ""ORIENTAL J2000"" 1º Leilão: 15/06/2026 às 10:00 Lance Inicial - R$ 1.050.000,00 2º","MARCA EMPRESARIAL ""ORIENTAL J2000"" 1º Leilão: 15/06/2026 às 10:00 Lance Inicial - R$ 1.050.000,00 2º Leilão: 15/06/2026 às 10:30 Lance Inicial - R$ 525.000,00 MARCA EMPRESARIAL ORIENTAL J2000, COLCHÃO MAGNÉTICO COM DENSIDADE PROGRESSIVA, COM REGISTRO ATIVO NO INPI. PROCESSO Nº 81586436, CONCEDIDO EM",,,,1050000.0,,2026-06-15,https://agostinholeiloes.com.br/leilao/4589/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004589-6a051ad0e7033.jpg
302bbd744e84,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"VAGA DE GARAGEM nº. 209 DO EDIFÍCIO BELVEDERE PLAZA NO BAIRRO BELVEREDE, BH/MG 1º Leilão: 15/06/2026","VAGA DE GARAGEM nº. 209 DO EDIFÍCIO BELVEDERE PLAZA NO BAIRRO BELVEREDE, BH/MG 1º Leilão: 15/06/2026 às 10:00 Lance Inicial - R$ 60.000,00 2º Leilão: 15/06/2026 às 10:30 Lance Inicial - R$ 36.000,00 VAGA DE GARAGEM Nº 209 NO EDIFÍCIO BELVEDERE PLAZA, BAIRRO BELVEDERE, BH/MG. ÁREA  PRIVATIVA TOTAL 12",,,,60000.0,,2026-06-15,https://agostinholeiloes.com.br/leilao/4622/lotes,imovel,https://agostinholeiloes.com.br/site/images/sem-imagem-leilao.jpg
9b375bc2f371,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"SERRA ELÉTRICA ESQUADREJADEIRA 1º Leilão: 16/06/2026 às 14:00 Lance Inicial - R$ 30.000,00 2º Leilão","SERRA ELÉTRICA ESQUADREJADEIRA 1º Leilão: 16/06/2026 às 14:00 Lance Inicial - R$ 30.000,00 2º Leilão: 16/06/2026 às 14:30 Lance Inicial - R$ 15.000,00 UMA SERRA ELÉTRICA ESQUADREJADEIRA, DE PRECISÃO 3.000 MM, MARCA INMES, MODELO FF-300 PLUS, SÉRIE N.º 0817/423, 220V, EQUIPADA COM EXAUSTOR, SEMINOVA ",,,,30000.0,,2026-06-16,https://agostinholeiloes.com.br/leilao/4617/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004617-6a1894e083063
e1c32741abb8,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"CAMINHÕES MERCEDES-BENZ ACCELO 915C, L1318 E FIAT UNO MILLE 1º Leilão: 17/06/2026 às 10:00 2º Leilão","CAMINHÕES MERCEDES-BENZ ACCELO 915C, L1318 E FIAT UNO MILLE 1º Leilão: 17/06/2026 às 10:00 2º Leilão: 17/06/2026 às 10:30 FROTA COMPOSTA POR 12 (DOZE) CAMINHÕES MERCEDES-BENZ, MODELOS ACCELO 915C E L1318, ANOS 2007/2008 E 2008/2008, ALÉM DE 01 (UM) VEÍCULO FIAT UNO MILLE ECONOMY 2010/2011 JUDICIAL O",,,,,,2026-06-17,https://agostinholeiloes.com.br/leilao/4595/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004595-6a189be3091ee.jpeg
9db3ecfbd80c,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"FIAT STRADA 2020/2021 1º Leilão: 18/06/2026 às 10:00 Lance Inicial - R$ 51.100,00 2º Leilão: 18/06/2","FIAT STRADA 2020/2021 1º Leilão: 18/06/2026 às 10:00 Lance Inicial - R$ 51.100,00 2º Leilão: 18/06/2026 às 10:30 Lance Inicial - R$ 25.550,00 01 (UM) VEÍCULO FIAT STRADA ENDURANCE CS, CARGA CAMINHONETE. VEÍCULO EM REGULAR ESTADO DE USO E CONSERVAÇÃO. JUDICIAL Online Em Andamento",,,,51100.0,,2026-06-18,https://agostinholeiloes.com.br/leilao/4609/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/000000-6a0f4d3550046.jpg
4c59f880cd3b,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"LOTE COM 2,0018ha DE TERRAS NA FAZENDA VARGEM GRANDE EM SÃO JOAQUIM DE BICAS/MG 1º Leilão: 08/07/202","LOTE COM 2,0018ha DE TERRAS NA FAZENDA VARGEM GRANDE EM SÃO JOAQUIM DE BICAS/MG 1º Leilão: 08/07/2026 às 10:00 Lance Inicial - R$ 1.600.000,00 2º Leilão: 08/07/2026 às 10:30 Lance Inicial - R$ 800.000,00 IMÓVEL RURAL REGISTRADO NO CARTÓRIO DE REGISTRO DE IMÓVEIS DE IGARAPÉ/MG – MATRÍCULA 39.341 – CO",,,,1600000.0,,2026-07-08,https://agostinholeiloes.com.br/leilao/4621/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/000000-6a1f0b82156e5.jpeg
6d5c53b45b4c,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,"OPORTUNIDADE! LEILÕES NA REGIÃO NOROESTE DE MINAS GERAIS: Terrenos, Casas, Apartamentos e Imóveis Co","OPORTUNIDADE! LEILÕES NA REGIÃO NOROESTE DE MINAS GERAIS: Terrenos, Casas, Apartamentos e Imóveis Comerciais ofertados pela plataforma COMPREI/PGFN, com até 50% de desconto sobre o valor de avaliação e parcelamento em até 59 vezes, com entrada mínima de 25%. JUDICIAL Online Em Andamento",,,,,,,https://agostinholeiloes.com.br/leilao/4238/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/004238-6a0294472d2cd.jpg
c8d955fc5b4e,Paulo Cesar Agostinho,JUCEES,https://agostinholeiloes.com.br,SALA SOBRELOJA 114M² NO CENTRO DE BELO HORIZONTE/MG SALA COMERCIAL CENTRO DE BH Endereço: Avenida Af,"SALA SOBRELOJA 114M² NO CENTRO DE BELO HORIZONTE/MG SALA COMERCIAL CENTRO DE BH Endereço: Avenida Afonso Pena, 867- SALA 21 - Belo Horizonte/MG SALA SOBRELOJA COM 114,00 M² NO EDIFICIO ACAIACA, SENDO 57,00 M² DE LOJA E MAIS 57,00M² DE SOBRELOJA (MEZANINO) COM PISO EM PORCELANATO. ESPAÇO POSSUI TAMBÉ",,,,,,,https://agostinholeiloes.com.br/leilao/654/lotes,imovel,https://3b666ae36f8a71be.cdn.gocache.net/leiloes/000654-69a99dbfb96a3.jpg
6567d7ef3399,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,CHEV/ONIX JOY BLACK - 2021/2021,"CHEV/ONIX JOY BLACK - 2021/2021 Vila Velha - ES Lance inicial: R$ 20.000,00 50%",,,,20000.0,,,https://suedpeterleiloes.com.br/eventos/leilao/justica-do-trabalho-de-sao-mateus/lote/2988/chev-onix-joy-black,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/bens/2515/arquivos/6a0ca1a7165d9-6a0ca1a71f64d.jpg
c19b4a615f77,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,TERRENO COM ÁREA DE 3.452M² EM INTERLAGOS - LINHARES/ES,"TERRENO COM ÁREA DE 3.452M² EM INTERLAGOS - LINHARES/ES Linhares - ES Interlagos Lance inicial: R$ 925.000,00 50%",,,,925000.0,,,https://suedpeterleiloes.com.br/eventos/leilao/justica-do-trabalho-de-sao-mateus/lote/3114/terreno-com-area-de-3-452m-em-interlagos-linhares-es,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/bens/2540/arquivos/6a19efd51389e-6a19efd51a03a.jpg
4a605ee3ead4,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,"APTO DO ED. CORTA MAR COM 120,25M² EM CABO FRIO/RJ","APTO DO ED. CORTA MAR COM 120,25M² EM CABO FRIO/RJ Cabo Frio - RJ 120,25M²m ² MARLIN Lance inicial: R$ 420.000,00 50%",,,,420000.0,,,https://suedpeterleiloes.com.br/eventos/leilao/justica-do-trabalho-de-sao-mateus/lote/3117/apto-do-ed-corta-mar-com-120-25m-em-cabo-frio-rj,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/bens/2541/arquivos/6a0213fa77dfc-6a0213fa7e381.jpg
cad2f51f1daf,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,IMÓVEL EM SÃO TORQUATO - VILA VELHA/ES,"IMÓVEL EM SÃO TORQUATO - VILA VELHA/ES Vila Velha - ES SÃO TORQUATO Lance inicial: R$ 650.000,00 50%",,,,650000.0,,,https://suedpeterleiloes.com.br/eventos/leilao/justica-do-trabalho-de-vitoria/lote/3118/imovel-em-sao-torquato-vila-velha-es,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/bens/2292/arquivos/691b549e9d221-691b549ea1bfb.jpg
0a8fca3bfeff,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,Justiça do Trabalho de São Mateus,50% desconto COD. 960 / 71/2026 2 lotes Em loteamento Justiça do Trabalho de São Mateus Somente online Leilão Abertura 02/07/2026 13:00 Fechamento 20/07/2026 13:00 Reset Abertura 02/07/2026 13:00 Fechamento 20/07/2026 13:00 869 1 0 0 WhatsApp Facebook Twitter E-mail,,,,,,2026-07-02,https://suedpeterleiloes.com.br/eventos/leilao/960/justica-do-trabalho-de-sao-mateus,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/leiloes/960/6a15e6425b7e1-6a15e64264c57.jpg
0813039e0202,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,Justiça do Trabalho de Vitória,50% desconto COD. 956 / 67/2026 4 lotes Em loteamento Justiça do Trabalho de Vitória Somente online Leilão Abertura 02/07/2026 15:00 Fechamento 20/07/2026 15:00 Reset Abertura 02/07/2026 15:00 Fechamento 20/07/2026 15:00 2083 4 0 0 WhatsApp Facebook Twitter E-mail,,,,,,2026-07-02,https://suedpeterleiloes.com.br/eventos/leilao/956/justica-do-trabalho-de-vitoria,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/leiloes/956/6a0e1b4413d31-6a0e1b441b860.jpg
534e2e9cfcd6,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,"2ª Vara Cível, Com. Faz. Púb. de Barra de São Francisco","50% desconto COD. 957 / 68/2026 Em loteamento 2ª Vara Cível, Com. Faz. Púb. de Barra de São Francisco Somente online Leilão Abertura 02/07/2026 13:00 Fechamento 22/07/2026 13:00 Reset Abertura 02/07/2026 13:00 Fechamento 22/07/2026 13:00 1046 0 0 0 WhatsApp Facebook Twitter E-mail",,,,,,2026-07-02,https://suedpeterleiloes.com.br/eventos/leilao/957/2%C2%AA-vara-civel-com-faz-pub-de-barra-de-sao-francisco/lote,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/leiloes/957/6a0f4ddfa1f1c-6a0f4ddfaad43.jpg
7115d61bced7,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,Justiça do Trabalho de Colatina,50% desconto COD. 963 / 74/2026 Aberto para lances Justiça do Trabalho de Colatina Somente online Leilão Abertura 02/07/2026 15:00 Fechamento 22/07/2026 15:00 Reset Abertura 02/07/2026 15:00 Fechamento 22/07/2026 15:00 26 0 0 0 WhatsApp Facebook Twitter E-mail,,,,,,2026-07-02,https://suedpeterleiloes.com.br/eventos/leilao/963/justica-do-trabalho-de-colatina/lote,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/leiloes/963/6a1f266ed9d32-6a1f266eeb388.jpg
27a41b7ca198,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,Justiça do Trabalho de N. Venécia,50% desconto COD. 961 / 72/2026 Em loteamento Justiça do Trabalho de N. Venécia Somente online Leilão Abertura 02/07/2026 14:00 Fechamento 23/07/2026 14:00 Reset Abertura 02/07/2026 14:00 Fechamento 23/07/2026 14:00 717 0 0 0 WhatsApp Facebook Twitter E-mail,,,,,,2026-07-02,https://suedpeterleiloes.com.br/eventos/leilao/961/justica-do-trabalho-de-n-venecia/lote,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/leiloes/961/6a1730dfd76db-6a1730dfe87f1.jpg
54eb283830c5,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,4º (Quarto) Juizado Especial Cível Da Serra/ES,4º (Quarto) Juizado Especial Cível Da Serra/ES,,,,,,,https://suedpeterleiloes.com.br/vendedor/57/proximos-eventos,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/comitentes/sl-c-57-639b810b88132-639b810b886f4.png
b6736dcecf96,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,Móveis,"50% desconto Lote 1 COD. 71 Aberto para Lances Móveis LEILÃO TESTE - LOTE 01 Lance Inicial R$ 5.000,00 Lance Atual R$ 1.001.000,00 BONADEU Status atual Aberto para Lances 582 192 WhatsApp Facebook Twitter E-mail",,,,5000.0,,,https://suedpeterleiloes.com.br/eventos/leilao/leilao-eletronico-somente-teste/lote/71/leilao-teste-lote-01,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/bens/71/arquivos/67168105836db-6716810585542.jpg
1665c38aedb0,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,Apartamentos,"50% desconto Lote 2 COD. 79 Aberto para Lances Apartamentos LEILÃO TESTE - LOTE 02 Vitória - ES Lance Inicial R$ 136.200,00 Lance Atual R$ 149.200,00 BONADEU Status atual Aberto para Lances 1 1846 4 WhatsApp Facebook Twitter E-mail",,,,136200.0,,,https://suedpeterleiloes.com.br/eventos/leilao/leilao-eletronico-somente-teste/lote/78/leilao-teste-lote-02,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/bens/79/arquivos/671681ec4292f-671681ec445d2.jpg
d9535907adc1,Sued Peter Bastos Dyna,JUCEES,https://suedpeterleiloes.com.br,Lote 3,"Lote 3 COD. 195 Aberto para Lances Motos LEILÃO TESTE - LOTE 03 Lance Inicial R$ 1.524,00 Lance Atual R$ 9.924,00 FLOR DE JASMIM Status atual Aberto para Lances 1146 33 WhatsApp Facebook Twitter E-mail",,,,1524.0,,,https://suedpeterleiloes.com.br/eventos/leilao/leilao-eletronico-somente-teste/lote/201/leilao-teste-lote-03,imovel,https://static.suporteleiloes.com.br/suedpeterleiloescombr/bens/195/arquivos/671681ffd8fa8-671681ffdab08.jpg
