url,leiloeiro,cidade,estado,titulo,preco,avaliacao
https://www.flexleiloes.com.br,Jose Luiz Pereira Vizeu,Goiania,GO,Santa Cruz de Goiás/GO50% do imóvel,"560.000,00",
https://www.danielgarcialeiloes.com.br/leilao/7437/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Regional do Tribunal Regional do Trabalho da 4ª Região - Rio Grande do Sul,,
https://www.danielgarcialeiloes.com.br/leilao/7556/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da Polícia Federal - Edital n. 01/2026 - SR/PF/SP - Conservados,,
https://www.danielgarcialeiloes.com.br/leilao/7557/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da Polícia Federal - Edital n. 01/2026 - SR/PF/SP - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7589/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da Prefeitura Municipal de Lagoa Santa/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7562/lotes,Daniel Elias Garcia,Goiania,GO,Leilão da Prefeitura Municipal de Formiga/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7521/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da Prefeitura Municipal de Prudente de Morais/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7522/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da Prefeitura Municipal de Prudente de Morais/MG - Edital 01/2026 - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7549/lotes,Daniel Elias Garcia,Goiania,GO,Leilão da Prefeitura Municipal de Jesúpolis/GO - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7550/lotes,Daniel Elias Garcia,Goiania,GO,Leilão da Prefeitura Municipal de Jesúpolis/GO- Edital 01/2026 - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7510/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da 1ª Vara Cível de Brusque/SC.,,
https://www.danielgarcialeiloes.com.br/leilao/7622/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da Polícia Rodoviária Federal do Distrito Federal - EDITAL Nº 4/2026/LEILÃO-DF - Leilão 03,,
https://www.danielgarcialeiloes.com.br/leilao/7623/lotes,Daniel Elias Garcia,Goiania,GO,Leilão Online da Polícia Rodoviária Federal do Distrito Federal - EDITAL Nº 4/2026/LEILÃO-DF - Leilão 04 - Sucatas,,
https://www.danielgarcialeiloes.com.br/leilao/7594/lotes,Daniel Elias Garcia,Goiania,GO,Leilão da Prefeitura Municipal de Floraí/PR - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7598/lotes,Daniel Elias Garcia,Goiania,GO,Leilão da Prefeitura Municipal de Lagoa Formosa/MG - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7605/lotes,Daniel Elias Garcia,Goiania,GO,Leilão da Prefeitura Municipal de Monsenhor Tabosa/CE - Edital 01/2026,,
https://www.danielgarcialeiloes.com.br/leilao/7607/lotes,Daniel Elias Garcia,Goiania,GO,Leilão da Prefeitura Municipal de Monsenhor Tabosa/CE - Edital 01/2026 - Sucatas,,
https://www.megaleiloes.com.br/ML33999?utm_source=megaleiloes&utm_medium=link&utm_campaign=leilao-santander-os-melhores-imoveis-em-ate-420-meses%21-ml33999&utm_term=ML33999&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,220 Lotes 568531 17 Leilão Santander: Os melhores Imóveis em até 420 meses! ML33999 Extraj,"62.956.667,00",
https://www.megaleiloes.com.br/ML33945?utm_source=megaleiloes&utm_medium=link&utm_campaign=banco-itau-imoveis-residenciais-com-desconto-e-parcelamento%21-ml33945&utm_term=ML33945&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,178 Lotes 283778 34 Banco Itaú: Imóveis Residenciais com Desconto e Parcelamento! ML33945,,
https://www.megaleiloes.com.br/ML34025?utm_source=megaleiloes&utm_medium=link&utm_campaign=leilao-santander-imoveis-comerciais-e-excelente-area-rural-ml34025&utm_term=ML34025&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,19 Lotes 4862 0 Leilão Santander: Imóveis Comerciais e Excelente Área Rural ML34025 Extraj,,
https://www.megaleiloes.com.br/ML33907?utm_source=megaleiloes&utm_medium=link&utm_campaign=banco-bradesco-imoveis-residenciais-e-comerciais-com-desconto-a-vista%21-ml33907&utm_term=ML33907&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,2 Lotes 4660 0 Banco Bradesco: Imóveis Residenciais e Comerciais com DESCONTO à Vista! ML3,,
https://www.megaleiloes.com.br/ML33961?utm_source=megaleiloes&utm_medium=link&utm_campaign=itau-af-imoveis-com-o-valor-abaixo-da-avaliacao%21-ml33961&utm_term=ML33961&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,14 Lotes 11599 0 Itaú AF: Imóveis com o valor ABAIXO da avaliação! ML33961 Extrajudicial 2,,
https://www.megaleiloes.com.br/ML33906?utm_source=megaleiloes&utm_medium=link&utm_campaign=banco-bradesco-imoveis-residenciais-e-comerciais-com-desconto-a-vista%21-ml33906&utm_term=ML33906&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,22 Lotes 37830 17 Banco Bradesco: Imóveis Residenciais e Comerciais com DESCONTO à Vista!,,
https://www.megaleiloes.com.br/ML34020?utm_source=megaleiloes&utm_medium=link&utm_campaign=leilao-santa-casa-imoveis-residenciais-comerciais-e-terrenos%21-ml34020&utm_term=ML34020&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"52 Lotes 29491 0 Leilão Santa Casa: Imóveis Residenciais, Comerciais e Terrenos! ML34020 E",,
https://www.megaleiloes.com.br/ML33908?utm_source=megaleiloes&utm_medium=link&utm_campaign=bradesco-af-imoveis-com-valores-ate-76-abaixo-na-segunda-praca%21-ml33908&utm_term=ML33908&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,10 Lotes 13351 0 Bradesco AF: Imóveis com valores até 76% ABAIXO na segunda praça! ML33908,,
https://www.megaleiloes.com.br/ML33947?utm_source=megaleiloes&utm_medium=link&utm_campaign=imoveis-residenciais-comerciais-e-terrenos%21-ml33947&utm_term=ML33947&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"31 Lotes 34307 5 Imóveis Residenciais, Comerciais e Terrenos! ML33947 Extrajudicial Leilão",,
https://www.megaleiloes.com.br/ML33879?utm_source=megaleiloes&utm_medium=link&utm_campaign=bradesco-af-imoveis-com-valores-ate-65-abaixo-na-segunda-praca%21-ml33879&utm_term=ML33879&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,15 Lotes 14152 0 Bradesco AF: Imóveis com valores até 65% ABAIXO na segunda praça! ML33879,,
https://www.megaleiloes.com.br/imoveis/imoveis-rurais/mt/sao-jose-do-xingu/imovel-rural-com-area-de-1209-ha-fazenda-sao-jose-sao-jose-do-xingu-mt-x124894?utm_source=megaleiloes&utm_medium=link&utm_campaign=imovel-rural-com-area-de-1209-ha-fazenda-sao-jose-sao-jose-do-xingu-mt-x124894&utm_term=X124894&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"R$ 62.956.667,00 3744 0 Imóvel Rural com Área de 1.209 ha (Fazenda São José) - São José do","62.956.667,00",
https://www.megaleiloes.com.br/ML34024?utm_source=megaleiloes&utm_medium=link&utm_campaign=bradesco-af-imoveis-com-valores-ate-65-abaixo-na-segunda-praca%21-ml34024&utm_term=ML34024&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,8 Lotes 3609 0 Bradesco AF: Imóveis com valores até 65% ABAIXO na segunda praça! ML34024 E,,
https://www.megaleiloes.com.br/ML33960?utm_source=megaleiloes&utm_medium=link&utm_campaign=bradesco-af-imoveis-com-valores-ate-73-abaixo-na-segunda-praca%21-ml33960&utm_term=ML33960&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,2 Lotes 2282 0 Bradesco AF: Imóveis com valores até 73% ABAIXO na segunda praça! ML33960 E,,
https://www.megaleiloes.com.br/imoveis/imoveis-rurais/sp/presidente-alves/imovel-rural-com-area-total-de-393-ha-fazenda-conquista-presidente-alves-sp-x123630?utm_source=megaleiloes&utm_medium=link&utm_campaign=imovel-rural-com-area-total-de-393-ha-fazenda-conquista-presidente-alves-sp-x123630&utm_term=X123630&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"R$ 30.000.000,00 4163 0 Imóvel Rural com área total de 393 ha (Fazenda Conquista) - Presid","30.000.000,00",
https://www.megaleiloes.com.br/imoveis/imoveis-comerciais/rs/novo-hamburgo/imovel-comercial-987-m2-05-pavimentos-vila-nova-novo-hamburgo-rs-x123602?utm_source=megaleiloes&utm_medium=link&utm_campaign=imovel-comercial-987-m2-05-pavimentos-vila-nova-novo-hamburgo-rs-x123602&utm_term=X123602&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"R$ 5.200.000,00 3621 0 Imóvel Comercial 987 m² (05 Pavimentos) - Vila Nova - Novo Hamburgo","5.200.000,00",
https://www.megaleiloes.com.br/imoveis/galpoes--industriais/ce/pacajus/complexo-industrial-36512-m2-em-pacajus-ce-x123906?utm_source=megaleiloes&utm_medium=link&utm_campaign=complexo-industrial-36512-m2-em-pacajus-ce-x123906&utm_term=X123906&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"IMÓVEL DESOCUPADO R$ 48.000.000,00 5953 0 Complexo Industrial 36.512 m² em Pacajus - CE X1","48.000.000,00",
https://www.megaleiloes.com.br/imoveis/terrenos-e-lotes/sp/sao-paulo/terreno-679-m2-santana-sao-paulo-sp-x123842?utm_source=megaleiloes&utm_medium=link&utm_campaign=terreno-679-m2-santana-sao-paulo-sp-x123842&utm_term=X123842&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"IMÓVEL DESOCUPADO R$ 1.490.000,00 3454 0 Terreno 679 m² - Santana - São Paulo - SP X123842","1.490.000,00",
https://www.megaleiloes.com.br/imoveis/casas/sp/sao-paulo/casa-de-alto-padrao-715-m2-butanta-sao-paulo-sp-j123904?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-de-alto-padrao-715-m2-butanta-sao-paulo-sp-j123904&utm_term=J123904&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"R$ 5.087.833,36 4598 0 Casa de Alto Padrão 715 m² - Butantã - São Paulo - SP J123904 São P","5.087.833,36",
https://www.megaleiloes.com.br/imoveis/casas/sp/barueri/casa-de-alto-padrao-1024-m2-dominio-util-alphaville-residencial-i-barueri-sp-j124814?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-de-alto-padrao-1024-m2-dominio-util-alphaville-residencial-i-barueri-sp-j124814&utm_term=J124814&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"50% abaixo na 2ª praça R$ 23.793.007,55 2922 0 Casa de Alto Padrão 1.024 m² (Domínio Útil)","23.793.007,55",
https://www.megaleiloes.com.br/imoveis/imoveis-comerciais/sp/sao-paulo/imovel-comercial-com-area-de-20000-m2-jardins-recanto-das-rosas-sao-paulo-sp-j124393?utm_source=megaleiloes&utm_medium=link&utm_campaign=imovel-comercial-com-area-de-20000-m2-jardins-recanto-das-rosas-sao-paulo-sp-j124393&utm_term=J124393&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"50% abaixo na 2ª praça R$ 18.769.908,68 1308 0 Imóvel Comercial com área de 20.000 m² - Ja","18.769.908,68",
https://www.megaleiloes.com.br/imoveis/imoveis-rurais/go/itaruma/imovel-rural-178-ha-fazenda-el-shaday-vista-alegre-do-corrente-itaruma-go-j125293?utm_source=megaleiloes&utm_medium=link&utm_campaign=imovel-rural-178-ha-fazenda-el-shaday-vista-alegre-do-corrente-itaruma-go-j125293&utm_term=J125293&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,"50% abaixo na 2ª praça R$ 10.479.217,53 1044 0 Imóvel Rural 178 ha (Fazenda el Shaday Vist","10.479.217,53",
https://www.megaleiloes.com.br/ML33881?utm_source=megaleiloes&utm_medium=link&utm_campaign=falencia-de-cla-i-casa-em-palhocasc-e-areas-com-ate-7-ha-em-porto-alegrers-ml33881&utm_term=ML33881&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,4 Lotes 4303 0 FALÊNCIA DE C.L.A. I Casa em Palhoça/SC e Áreas com até 7 ha em Porto Alegr,,
https://www.megaleiloes.com.br/ML33897?utm_source=megaleiloes&utm_medium=link&utm_campaign=imovel-rural-com-1435-ha-e-terrenos-com-ate-360-m2--falencia-de-garavelo-e-cia-ml33897&utm_term=ML33897&utm_content=link,Fernando Jose Cerello Goncalves Pereira,Sao Paulo,SP,3 Lotes 4854 0 Imóvel Rural com 1.435 ha e Terrenos com até 360 m² | Falência de Garavelo,,
https://www.lkleiloes.com.br/leilao/265/lotes,Danielle Joy Karasiaki Carvalho,Goiania,GO,Município de Cumarí Data: 17/06/2026 (quarta-feira) Primeiro lote a partir das: 14:00 PÚBL,,
https://www.lkleiloes.com.br/leilao/265/lotes,Paulo de Oliveira Azevedo,Anapolis,GO,Município de Cumarí Data: 17/06/2026 (quarta-feira) Primeiro lote a partir das: 14:00 PÚBL,,
https://www.serpaleiloes.com.br/eventos/leilao/218/prefeitura-municipal-de-itaberai-goias,Magnun Luiz Serpa,Joinville,SC,PREFEITURA MUNICIPAL DE ITABERAÍ/GOIÁS,,
https://bringelleiloes.com.br/lote/139/fazenda-em-santa-terezinha-de-goiasgo,Rodrigo Paes Camapum Bringel,Goiania,GO,Santa Terezinha de Goiás - GO Vara Cível Santa Terezinha de Goiás FAZENDA EM SANTA TEREZIN,"5.968.743,75",
https://bringelleiloes.com.br/lote/138/veiculo-vw-novo-fox-cl-ma-cor-branca-ano-20142015,Rodrigo Paes Camapum Bringel,Goiania,GO,"Formosa - GO Vara Cível do Formosa VEÍCULO VW, NOVO FOX CL MA, cor branca, ano 2014/2015,","44.226,00",
https://bringelleiloes.com.br/lote/141/lote-de-370-m2-no-setor-serra-dourada-3a-etapa-aparecida-de-goianiago,Rodrigo Paes Camapum Bringel,Goiania,GO,"Aparecida de Goiânia - GO 2ª Vara Cível da Camarca de Goiânia LOTE DE 370 M² NO ""SETOR SER","245.000,00",
https://bringelleiloes.com.br/lote/145/sala-comercial-no-condominio-concept-lourenzzo-av-t-7-setor-oeste-goianiago,Rodrigo Paes Camapum Bringel,Goiania,GO,"20%
                                abaixo da avaliação Goiânia - GO 5ª Vara Cível e de Ar","448.000,00",
"https://www.leilo.com.br/leilao/goiania-goias/imoveis/goiatuba/go---terreno-com-237,50-m%C2%B2/ano.2023/125aaca6-5b88-11f1-99e0-02420a00000a",Leonardo Nunes Lobo,Goiania,GO,Leilão de Imoveis,"260.000,00",
"https://www.leilo.com.br/leilao/goiania-goias/imoveis/senador-canedo/go---lote-com-300,00-m%C2%B2-/ano.2023/15f0c279-5b88-11f1-99e0-02420a00000a",Leonardo Nunes Lobo,Goiania,GO,"Senador Canedo/GO - Lote com 300,00 m²","168.000,00",
https://www.leilo.com.br/leilao/goiania-goias/imoveis/imovel-no-bairro-sao-carlos---goiania/go/ano.2023/760d8210-4fcf-11f1-8cef-02420a000008,Leonardo Nunes Lobo,Goiania,GO,IMOVEL NO BAIRRO SAO CARLOS - GOIANIA/GO,"200.000,00",
"https://www.leilo.com.br/leilao/goiania-goias/imoveis/nova-veneza/go-lote-com-a-area-de-9.960,46-m%C2%B2/ano.2023/6bb04919-53c2-11f1-8cef-02420a000008",Leonardo Nunes Lobo,Goiania,GO,"Nova Veneza/GO LOTE com a área de 9.960,46 m²","1.050.000,00",
"https://www.leilo.com.br/leilao/goiania-goias/imoveis/campo-limpo-de-goias/go----lote-com-area-de-287,50-m/ano.2023/371a5fe7-552a-11f1-8cef-02420a000008",Leonardo Nunes Lobo,Goiania,GO,"CAMPO LIMPO DE GOIAS/GO -  LOTE COM AREA DE 287,50 M","420.000,00",
https://www.leilo.com.br/leilao/goiania-goias/imoveis/novo-gama/go---terreno-360-m/ano.2023/8c5c4036-5dfe-11f1-99e0-02420a00000a,Leonardo Nunes Lobo,Goiania,GO,NOVO GAMA/GO - TERRENO 360 M,"116.300,00",
https://www.leilo.com.br/leilao/goiania-goias/imoveis/goiania/go---casa-com-216-m/ano.2023/8e007da7-5dfe-11f1-99e0-02420a00000a,Leonardo Nunes Lobo,Goiania,GO,GOIANIA/GO - CASA COM 216 M,"280.000,00",
https://www.infinityleiloes.com.br/leilao/600/lotes,Carlos Augusto Ribeiro Lima,Goiania,GO,"Apartamento na Rua das Paineiras, Águas Claras/DF 1º Leilão: 16/06/2026 às 12:10 770.000,0",,
https://mercado.bomvalor.com.br/infinityleiloes,Carlos Augusto Ribeiro Lima,Goiania,GO,Mercado Bom Valor Data: 01/12/2026 (terça-feira) Primeiro lote a partir das: 12:00 Online,,
https://www.duxleiloes.com.br/lote/63643/leilao-pgfn-52574675120138090173-vara-das-fazendas-publicas-sao-simao,Kaio Albuquerque Rosa Botelho,Brasilia,DF,PGFN - 52574675120138090173 - VARA DAS FAZENDAS PUBLICAS - SÃO SIMÃO FAZENDAS 50% DE DESCO,"2.500.000,00",
https://www.duxleiloes.com.br,Kaio Albuquerque Rosa Botelho,Brasilia,DF,"SAO SIMAO - GO Fazenda Lagoa, 7,31 hectares com extração de areia, galpão e estrutura oper","2.500.000,00",
https://www.duxleiloes.com.br/leilao/572,Kaio Albuquerque Rosa Botelho,Brasilia,DF,10 LOTES Leilão Corporativo - Girassol Agrícola LTDA PORTO ALEGRE DO NORTE - MT Leilão: 57,,
https://www.duxleiloes.com.br/leilao/586,Kaio Albuquerque Rosa Botelho,Brasilia,DF,7 LOTES Leilão Corporativo - GVQ Holding S.A VILA BELA DA SANTISSIMA TRINDADE - MT Leilão:,,
https://www.duxleiloes.com.br/lote/43945/leilao-venda-direta-corumba-iv,Kaio Albuquerque Rosa Botelho,Brasilia,DF,Venda direta – Corumbá IV TERRENOS E LOTES 32% DE DESCONTO ALEXANIA - GO Venda direta – Co,"250.000,00",
https://www.duxleiloes.com.br/lote/43946/leilao-venda-direta-formosa-goias,Kaio Albuquerque Rosa Botelho,Brasilia,DF,"Venda direta – Formosa, Góias CHÁCARAS 29% DE DESCONTO FORMOSA - GO Venda direta – Formosa","700.000,00",
https://www.duxleiloes.com.br/lote/62078/leilao-venda-direta-paracatu-minas-gerais,Kaio Albuquerque Rosa Botelho,Brasilia,DF,"Venda direta – Paracatu, Minas Gerais FAZENDAS 46% DE DESCONTO PARACATU - MG Fazenda de 40","5.600.000,00",
https://www.duxleiloes.com.br/lote/67430/leilao-pgfn-00299051620174036182-3a-vara-de-execucoes-fiscais-federal-sp,Kaio Albuquerque Rosa Botelho,Brasilia,DF,PGFN - 00299051620174036182 - 3ª Vara de Execuções Fiscais Federal SP SALAS COMERCIAIS 50%,"215.000,00",
https://www.lanceja.com.br/leiloes/2502-servico-social-da-industria-sesi,Cristiane Borguetti Moraes Lopes,Santo Andre,SP,"817 visitas Visualizar SERVIÇO SOCIAL DA INDÚSTRIA - SESI CADEIRAS, MESAS, ESTANTES E ETC",,
https://www.lanceja.com.br,Cristiane Borguetti Moraes Lopes,Santo Andre,SP,Leilão: 09/06/2026 - 10:00 Lance Inicial: Confira nos lotes,,
https://www.lanceja.com.br/leiloes/2504-3-vara-civel-do-foro-e-da-comarca-de-campinas,Cristiane Borguetti Moraes Lopes,Santo Andre,SP,"387 visitas Visualizar 3ª VARA CÍVEL DO FORO E DA COMARCA DE CAMPINAS CASA EM UBATUBA/SP,","1.425.064,68",
https://www.lanceja.com.br/leiloes/2503-falencia-de-harpex-artefatos-de-madeira-ltda,Cristiane Borguetti Moraes Lopes,Santo Andre,SP,510 visitas Visualizar FALÊNCIA DE HARPEX ARTEFATOS DE MADEIRA LTDA LOTE ÚNICO:  BENS MÓVE,"4.497.573,11",
https://www.lanceja.com.br/leiloes/2505-servico-anexo-das-fazendas-comarca-de-botucatu,Cristiane Borguetti Moraes Lopes,Santo Andre,SP,"442 visitas Visualizar SERVIÇO ANEXO DAS FAZENDAS - COMARCA DE BOTUCATU CASAS, TERRENOS, A",,
https://www.vipleiloes.com.br/evento/anuncio/honda-cg-125i-fan-180207,Erico Sobral Soares,Fortaleza,CE,CG 125I FAN - 2017/2017,"5.800,00",
https://www.vipleiloes.com.br/evento/anuncio/honda-cg-125-fan-ks-180208,Erico Sobral Soares,Fortaleza,CE,CG 125 FAN KS - 2011/2011,"4.800,00",
https://www.vipleiloes.com.br/evento/anuncio/harley-davidson-vrscr-180209,Erico Sobral Soares,Fortaleza,CE,VRSCR - 2005/2006,"26.000,00",
https://www.vipleiloes.com.br/evento/anuncio/mini-cooper-5p-180996,Erico Sobral Soares,Fortaleza,CE,COOPER 5P - 2017/2018,"33.000,00",
https://www.vipleiloes.com.br/evento/anuncio/hyundai-hb20-10m-evoluti-180997,Erico Sobral Soares,Fortaleza,CE,HB20 10M EVOLUTI - 2021/2022,"21.000,00",
https://www.vipleiloes.com.br/evento/anuncio/chevrolet-onix-plus-10tat-pr2-180998,Erico Sobral Soares,Fortaleza,CE,ONIX PLUS 10TAT PR2 - 2021/2022,"29.000,00",
https://www.vipleiloes.com.br/evento/anuncio/nissan-versa-16sl-cvt-182723,Erico Sobral Soares,Fortaleza,CE,VERSA 16SL CVT - 2017/2017,"20.000,00",
https://www.vipleiloes.com.br/evento/anuncio/peugeot-208-active-mt-180693,Erico Sobral Soares,Fortaleza,CE,208 ACTIVE MT - 2016/2017,"10.600,00",
https://www.vipleiloes.com.br/evento/anuncio/bmw-x1-sdrive20i-vl91-180187,Erico Sobral Soares,Fortaleza,CE,X1 SDRIVE20I VL91 - 2012/2013,"12.000,00",
https://www.vipleiloes.com.br/evento/anuncio/volkswagen-spacefox-sportlinehighline-i-motion-16-180188,Erico Sobral Soares,Fortaleza,CE,SPACEFOX TREND GII - 2012/2012,"6.000,00",
https://www.vipleiloes.com.br/evento/anuncio/renault-kwid-life-10mt-180190,Erico Sobral Soares,Fortaleza,CE,KWID LIFE 10MT - 2018/2018,"5.000,00",
https://www.vipleiloes.com.br/evento/detalhes/090626bsrj,Erico Sobral Soares,Fortaleza,CE,Particulares,,
https://www.vipleiloes.com.br/evento/detalhes/090626bspi,Erico Sobral Soares,Fortaleza,CE,Financeiras e Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/090626bssc,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/100626tsprc,Erico Sobral Soares,Fortaleza,CE,Conservado,,
https://www.vipleiloes.com.br/evento/detalhes/100626bspa,Erico Sobral Soares,Fortaleza,CE,Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/100626tsprsa,Erico Sobral Soares,Fortaleza,CE,Sucata,,
https://www.vipleiloes.com.br/evento/detalhes/100626bssc,Erico Sobral Soares,Fortaleza,CE,Financeiras e Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/100626tsprs,Erico Sobral Soares,Fortaleza,CE,Sucata,,
https://www.vipleiloes.com.br/evento/detalhes/100626bspi,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/100626bsrj,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/100626bsgo,Erico Sobral Soares,Fortaleza,CE,Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/100626bssc2,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/110626bspa,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/110626bssc,Erico Sobral Soares,Fortaleza,CE,Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/110626bsma,Erico Sobral Soares,Fortaleza,CE,Financeiras e Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/110626bspa2,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/110626bsgo,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/120626tdma,Erico Sobral Soares,Fortaleza,CE,Conservado,,
https://www.vipleiloes.com.br/evento/detalhes/120626bsgo,Erico Sobral Soares,Fortaleza,CE,Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/120626bsma,Erico Sobral Soares,Fortaleza,CE,Financeiras e Seguradoras,,
https://www.vipleiloes.com.br/evento/detalhes/120626bssc,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.vipleiloes.com.br/evento/detalhes/120626tdmas,Erico Sobral Soares,Fortaleza,CE,Sucata,,
https://www.vipleiloes.com.br/evento/detalhes/120626bspi,Erico Sobral Soares,Fortaleza,CE,Financeiras,,
https://www.diegoleiloes.com.br/leilao/1073/lotes,Diego Wolf de Oliveira,Joinville,SC,LEILÃO JUDICIAL - 1ª VARA DO TRABALHO DE FLORIANÓPOLIS/SC - EDITAL 012/2026 Data: 26/06/20,,
https://www.diegoleiloes.com.br/leilao/1076/lotes,Diego Wolf de Oliveira,Joinville,SC,LEILÃO JUDICIAL - 2ª VARA DA FAZENDA PÚBLICA DE JOINVILLE/SC - EDITAL 015/2026 1º Leilão:,"4.564,70",
https://www.diegoleiloes.com.br/leilao/1079/lotes,Diego Wolf de Oliveira,Joinville,SC,LEILÃO JUDICIAL - 2ª VARA DA FAZENDA PÚBLICA DE JOINVILLE/SC - EDITAL 018/2026 1º Leilão:,"1.000,00",
https://www.diegoleiloes.com.br/leilao/1078/lotes,Diego Wolf de Oliveira,Joinville,SC,LEILÃO JUDICIAL - 2ª VARA CÍVEL DE BLUMENAU/SC - EDITAL 017/2026 1º Leilão: 23/07/2026 às,"180.000,00",
https://www.diegoleiloes.com.br/leilao/1080/lotes,Diego Wolf de Oliveira,Joinville,SC,TERRENO EM PESCARIA BRAVA/SC Data: 29/07/2026 (quarta-feira) Primeiro lote a partir das: 1,,
https://www.diegoleiloes.com.br/leilao/36/lotes,Diego Wolf de Oliveira,Joinville,SC,LEILÃO TESTE Data: 31/12/2051 (domingo) Primeiro lote a partir das: 10:00 ESTE LEILÃO É  P,,
https://www.isaiasleiloes.com.br/leilao/5478/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE VÁRZEA DA PALMA/MG - 2º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro lo,,
https://www.isaiasleiloes.com.br/leilao/5493/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE ARAGUARI - 2º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro lote a parti,,
https://www.isaiasleiloes.com.br/leilao/5499/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PATROCINIO  2º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro lote a part,,
https://www.leiloesceruli.com.br/leilao/5457/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PATOS DE MINAS - 2º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro lote a,,
https://www.leiloesceruli.com.br/leilao/5504/lotes,Flavio Duarte Ceruli,Patos de Minas,MG,TJMG - FÓRUM DE PATOS DE MINAS - 1º LEILÃO Data: 01/07/2026 (quarta-feira) Primeiro lote a,,
